scenario_id,baseline_target_id,candidate_present,internally_stable,scenario_target_id,total_score,rank,rank_percentile,centroid_shift_m,geometry_coverage,stable_geometry_coverage,geometry_present_25,geometry_present_50,stable_geometry_present_25
matching_loose,T003,True,False,T001,0.5750293099438765,40.0,0.360655737704918,3137.6241444397974,0.6,0.0,True,True,False
matching_loose,T004,True,False,T003,0.5892785481571613,29.0,0.540983606557377,7175.605046659973,0.18989666666674118,0.0,False,False,False
matching_loose,T005,True,False,T005,0.6129038312113851,6.0,0.9180327868852459,3364.632507482947,0.8946400000000373,0.0,True,True,False
matching_loose,T006,False,False,,,,,,0.49106666666672877,0.0,True,False,False
matching_loose,T007,True,False,T006,0.6076605325536452,11.0,0.8360655737704918,1987.5727120354704,0.9821333333334575,0.0,True,True,False
matching_loose,T008,True,False,T009,0.6111257101842459,10.0,0.8524590163934427,3381.6353443200933,0.6698583333333954,0.0,True,True,False
matching_loose,T009,True,False,T011,0.6239683849936906,2.0,0.9836065573770492,2361.5946594669476,0.37703403844442956,0.0,True,False,False
matching_loose,T010,True,False,T015,0.5611547922398681,54.0,0.1311475409836066,7452.120380176358,0.49352564111115443,0.0,True,False,False
matching_loose,T011,True,False,T010,0.6115374867857206,9.0,0.8688524590163934,4977.81662173492,0.4466301995061561,0.0,True,False,False
matching_loose,T012,True,False,T012,0.5612975757585443,52.0,0.16393442622950816,1553.4400060862035,0.6355115384127534,0.0,True,True,False
matching_loose,T013,True,False,T017,0.594145190552608,24.0,0.6229508196721312,6044.822312161742,0.21010398864206353,0.0,False,False,False
matching_loose,T014,False,False,,,,,,0.0,0.0,False,False,False
matching_loose,T015,True,False,T016,0.593231457171307,25.0,0.6065573770491803,4996.870394117061,0.5389458333333541,0.0,True,True,False
matching_loose,T016,True,False,T013,0.5833319908661655,33.0,0.47540983606557374,6608.035289375894,0.23404192311122776,0.0,False,False,False
matching_loose,T017,False,False,,,,,,0.11036314111121653,0.0,False,False,False
matching_loose,T018,True,False,T018,0.5961788800018872,21.0,0.6721311475409837,4813.403640624275,0.5702813187301657,0.0,True,True,False
matching_loose,T019,False,False,,,,,,0.24009166666673915,0.0,False,False,False
matching_loose,T020,False,False,,,,,,0.8287744444444776,0.0,True,True,False
matching_loose,T021,True,False,T021,0.6009918158149995,15.0,0.7704918032786885,2686.5884777674923,0.8146661537776685,0.0,True,True,False
matching_loose,T022,True,False,T024,0.5690941789164486,45.0,0.2786885245901639,6139.870543067309,0.3771242948888727,0.0,True,False,False
matching_loose,T023,True,False,T023,0.559273801865849,55.0,0.11475409836065575,4264.219340700143,0.7247416666668529,0.0,True,True,False
matching_loose,T024,False,False,,,,,,0.4474756411114959,0.0,True,False,False
matching_loose,T025,True,False,T020,0.5920385672919306,27.0,0.5737704918032787,2552.3237575591293,0.9541236111111422,0.0,True,True,False
matching_loose,T026,True,False,T022,0.5830535884171347,34.0,0.4590163934426229,1296.863527541634,0.9754026315789343,0.0,True,True,False
matching_loose,T027,True,False,T025,0.581721349798731,36.0,0.42622950819672134,1332.1636165499822,0.6706403133333044,0.0,True,True,False
matching_loose,T028,False,False,,,,,,0.08989666666674118,0.0,False,False,False
matching_loose,T029,False,False,,,,,,0.6318960113582813,0.0,True,True,False
matching_loose,T030,True,False,T029,0.5735337060161133,41.0,0.34426229508196726,2293.4904953560526,0.8057269231110664,0.0,True,True,False
matching_loose,T031,True,False,T027,0.5964894362807723,20.0,0.6885245901639344,3350.872774708276,0.8898966666667412,0.0,True,True,False
matching_loose,T032,True,False,T026,0.6208846400582044,3.0,0.9672131147540983,5504.199952668011,0.9381147436111065,0.0,True,True,False
matching_loose,T033,False,False,,,,,,0.4460906759596592,0.0,True,False,False
matching_loose,T034,False,False,,,,,,0.0,0.0,False,False,False
matching_loose,T035,True,False,T030,0.5998266064555937,16.0,0.7540983606557377,4476.677917222885,0.8075611111112974,0.0,True,True,False
matching_loose,T036,True,False,T032,0.5989658975371205,17.0,0.7377049180327868,1436.9898870960315,1.0,0.0,True,True,False
matching_loose,T037,True,False,T031,0.5671002236812602,47.0,0.24590163934426235,6825.175613904365,0.7903190705557169,0.0,True,True,False
matching_loose,T038,True,False,T033,0.5951887103327453,22.0,0.6557377049180328,4047.6049429928344,0.9405719231111781,0.0,True,True,False
matching_loose,T039,True,False,T041,0.5867557224020039,30.0,0.5245901639344263,7335.00951266994,0.4747416666668529,0.0,True,False,False
matching_loose,T040,True,False,T034,0.6126193468201881,7.0,0.9016393442622951,5311.631502557588,0.8966322222222471,0.0,True,True,False
matching_loose,T041,True,False,T045,0.5621288078067967,51.0,0.180327868852459,6241.89666205798,0.6006354701235312,0.0,True,True,False
matching_loose,T042,True,False,T038,0.5840865499982936,32.0,0.4918032786885246,5327.4018954550365,0.9974476190476368,0.0,True,True,False
matching_loose,T043,True,False,T036,0.6044334445241437,13.0,0.8032786885245902,5660.520189571279,0.9122666666666721,0.0,True,True,False
matching_loose,T044,True,False,T037,0.5721443879767654,42.0,0.3278688524590164,3778.1128279667787,0.5455956140351398,0.0,True,True,False
matching_loose,T045,True,False,T040,0.5718188889328828,43.0,0.3114754098360656,4345.450417875512,0.7707260683951129,0.0,True,True,False
matching_loose,T046,True,False,T044,0.5943024682771694,23.0,0.639344262295082,6107.253183906094,0.9995082051111148,0.0,True,True,False
matching_loose,T047,True,False,T048,0.5560185232734352,58.0,0.06557377049180324,4166.793001693722,0.9754748575308407,0.0,True,True,False
matching_loose,T048,True,False,T047,0.6167746407524194,4.0,0.9508196721311475,3041.9859030892912,0.5846535255558537,0.0,True,True,False
matching_loose,T049,True,False,T051,0.5756498468321833,39.0,0.3770491803278688,5518.219820341301,0.8874501424691454,0.0,True,True,False
matching_loose,T050,True,False,T052,0.5633459214355552,50.0,0.19672131147540983,3593.2226988278458,1.0,0.0,True,True,False
matching_loose,T051,True,False,T049,0.6121708597479845,8.0,0.8852459016393442,5862.198366281757,1.0,0.06758509611107393,True,True,False
matching_loose,T052,True,False,T054,0.567914386779995,46.0,0.2622950819672131,1168.1796574786592,0.7487051282222311,0.0,True,True,False
matching_loose,T053,True,True,T057,0.6375544997680253,1.0,1.0,3440.301045785588,1.0,0.38730692311120296,True,True,True
matching_loose,T054,True,False,T056,0.6041459278548539,14.0,0.7868852459016393,1480.088632692443,0.7373708333334265,0.0,True,True,False
matching_loose,T055,True,False,T058,0.554767883237489,59.0,0.049180327868852514,5878.050213501494,0.8818165063888393,0.0,True,True,False
matching_loose,T056,True,False,T059,0.6163373230144648,5.0,0.9344262295081968,721.289686922904,0.9985419702924082,0.0004226720467810384,True,True,False
matching_loose,T057,True,False,T060,0.582892145141524,35.0,0.4426229508196722,4680.2820416837,0.9684676739682241,0.22348113555548813,True,True,False
matching_loose,T058,True,False,T061,0.5471388731777529,62.0,0.0,2698.1273633662513,0.7821657051852555,0.0,True,True,False
matching_loose,T059,True,False,T062,0.5612888355139346,53.0,0.14754098360655743,1944.523388819132,0.9613799450793863,0.002552380952363213,True,True,False
quantile_low,T001,True,False,T001,0.4789502917909561,20.0,0.7323943661971831,0.0,1.0,0.0,True,True,False
quantile_low,T002,True,False,T003,0.5065244735926007,7.0,0.9154929577464789,1274.7548783981963,1.0,0.0,True,True,False
quantile_low,T003,True,True,T004,0.525313392090076,4.0,0.9577464788732395,0.0,1.0,1.0,True,True,True
quantile_low,T004,True,False,T006,0.440085667245357,59.0,0.18309859154929575,5408.326913195984,1.0,0.0,True,True,False
quantile_low,T005,True,False,T009,0.453260827072892,47.0,0.352112676056338,3624.9137920792195,1.0,0.0,True,True,False
quantile_low,T006,True,False,T010,0.4573513288813866,39.0,0.46478873239436624,3000.0,1.0,0.0,True,True,False
quantile_low,T007,True,False,T011,0.454650703585861,41.0,0.43661971830985913,4500.0,1.0,0.0,True,True,False
quantile_low,T008,True,False,T012,0.4658441165343895,31.0,0.5774647887323944,1041.2414097953324,1.0,0.0,True,True,False
quantile_low,T009,True,False,T016,0.4607704580579447,36.0,0.5070422535211268,5979.594932398334,1.0,0.0,True,True,False
quantile_low,T010,True,False,T013,0.4538976057467927,44.0,0.3943661971830986,8149.8466243235725,1.0,0.0,True,True,False
quantile_low,T011,True,False,T015,0.4414270390614149,57.0,0.21126760563380287,528.6032853348793,1.0,0.0,True,True,False
quantile_low,T012,True,False,T014,0.478829617045009,21.0,0.7183098591549295,5152.335016517195,1.0,0.0,True,True,False
quantile_low,T013,True,False,T018,0.4330926955405246,67.0,0.07042253521126762,7453.559924999854,1.0,0.0,True,True,False
quantile_low,T014,True,False,T019,0.4358812920394902,64.0,0.11267605633802813,1631.9513798263208,1.0,0.0,True,True,False
quantile_low,T015,True,False,T021,0.4686019805886435,29.0,0.6056338028169015,3686.304785989341,1.0,0.0,True,True,False
quantile_low,T016,True,False,T020,0.4489405697900564,50.0,0.3098591549295775,3279.311558467921,1.0,0.0,True,True,False
quantile_low,T017,True,False,T024,0.4484779251256324,51.0,0.295774647887324,7071.067811869295,1.0,0.0,True,True,False
quantile_low,T018,True,False,T022,0.4678730079385232,30.0,0.5915492957746479,5162.447928248107,1.0,0.0,True,True,False
quantile_low,T019,True,False,T028,0.4508202322804788,48.0,0.3380281690140845,4103.656905737818,1.0,0.0,True,True,False
quantile_low,T020,True,False,T025,0.4580264135502798,37.0,0.49295774647887325,2830.4765735007554,1.0,0.06666666666666667,True,True,False
quantile_low,T021,True,False,T030,0.4413676583442489,58.0,0.19718309859154926,2710.523708712859,1.0,0.0,True,True,False
quantile_low,T022,True,False,T031,0.4772159815798916,22.0,0.704225352112676,5320.200454115692,1.0,0.0,True,True,False
quantile_low,T023,True,False,T032,0.4383520728746011,61.0,0.15492957746478875,6914.658342969666,1.0,0.0,True,True,False
quantile_low,T024,True,False,T026,0.4338131374328198,65.0,0.09859154929577463,5590.169943749474,1.0,0.0,True,True,False
quantile_low,T025,True,False,T027,0.4539587792330923,43.0,0.4084507042253521,2253.469547164632,1.0,0.0,True,True,False
quantile_low,T026,True,True,T033,0.5412708295467761,1.0,1.0,5457.1512285004355,1.0,0.42105263157894735,True,True,True
quantile_low,T027,True,False,T034,0.485029171288878,15.0,0.8028169014084507,2353.412151076658,1.0,0.0,True,True,False
quantile_low,T028,True,False,T037,0.4371489652514169,62.0,0.14084507042253525,4834.316109324427,1.0,0.0,True,True,False
quantile_low,T029,True,False,T035,0.489464250315053,12.0,0.8450704225352113,8564.299283781622,1.0,0.0,True,True,False
quantile_low,T030,True,False,T036,0.473284573617985,27.0,0.6338028169014085,1500.0,1.0,0.1,True,True,False
quantile_low,T031,True,False,T039,0.4626755116194982,33.0,0.5492957746478873,1044.0306508872193,1.0,0.0,True,True,False
quantile_low,T032,True,True,T038,0.5245720077188316,5.0,0.9436619718309859,2265.5711200489823,1.0,0.8125,True,True,True
quantile_low,T033,False,False,,,,,,1.0,0.0,True,True,False
quantile_low,T034,True,False,T040,0.4547475063779551,40.0,0.45070422535211263,2943.0940667883183,1.0,0.0,True,True,False
quantile_low,T035,True,False,T042,0.4432211657147175,54.0,0.2535211267605634,3605.5512754624397,1.0,0.0,True,True,False
quantile_low,T036,True,False,T044,0.4845352637869565,16.0,0.7887323943661972,4301.1626335214,1.0,0.4,True,True,True
quantile_low,T037,True,False,T043,0.4950990598987301,11.0,0.8591549295774648,4671.574185633,1.0,0.0,True,True,False
quantile_low,T038,True,True,T052,0.5172144469258726,6.0,0.9295774647887324,8119.4211616329285,1.0,0.3,True,True,True
quantile_low,T039,True,False,T041,0.4769517295774863,23.0,0.6901408450704225,5736.3969527918825,1.0,0.0,True,True,False
quantile_low,T040,True,False,T050,0.4537740129630055,45.0,0.3802816901408451,3992.492955535962,1.0,0.0,True,True,False
quantile_low,T041,True,False,T048,0.4484673558225736,52.0,0.2816901408450704,3291.2307039324623,1.0,0.0,True,True,False
quantile_low,T042,True,False,T049,0.5064773232379775,8.0,0.9014084507042254,5803.482356064116,1.0,0.42857142857142855,True,True,True
quantile_low,T043,True,True,T054,0.5267582314241657,3.0,0.971830985915493,4231.989526179442,1.0,0.391304347826087,True,True,True
quantile_low,T044,True,False,T046,0.4858133826377906,14.0,0.8169014084507042,5296.704356760612,1.0,0.0,True,True,False
quantile_low,T045,True,False,T055,0.4423488641372812,56.0,0.22535211267605637,4836.206042851462,1.0,0.0,True,True,False
quantile_low,T046,True,False,T056,0.4864995712050339,13.0,0.8309859154929577,2563.201123594605,1.0,0.15,True,True,False
quantile_low,T047,True,False,T060,0.4648519158702999,32.0,0.5633802816901409,5779.513628134774,1.0,0.6111111111111112,True,True,True
quantile_low,T048,True,False,T059,0.4733091412835419,26.0,0.647887323943662,2216.4660821857206,1.0,0.0,True,True,False
quantile_low,T049,True,False,T063,0.4815347145765682,18.0,0.7605633802816901,5706.331765876394,1.0,0.05555555555555555,True,True,False
quantile_low,T050,True,False,T058,0.457380576336646,38.0,0.47887323943661975,3424.551214455251,1.0,0.0,True,True,False
quantile_low,T051,True,False,T062,0.5014238819618181,10.0,0.8732394366197183,2125.722950185874,1.0,0.0625,True,True,False
quantile_low,T052,True,False,T061,0.4507563523427826,49.0,0.323943661971831,4348.236726507716,1.0,0.0,True,True,False
quantile_low,T053,True,True,T067,0.5269354032289826,2.0,0.9859154929577465,2500.2222123465654,1.0,0.55,True,True,True
quantile_low,T054,True,False,T068,0.4764354118950242,24.0,0.676056338028169,3391.676904162697,1.0,0.0,True,True,False
quantile_low,T055,True,False,T066,0.4424094311751335,55.0,0.23943661971830987,5031.566406495188,1.0,0.0,True,True,False
quantile_low,T056,True,False,T071,0.4812222382816843,19.0,0.7464788732394366,4912.531321927559,1.0,0.05263157894736842,True,True,False
quantile_low,T057,True,False,T070,0.4535486296025524,46.0,0.3661971830985915,5160.4615590770245,1.0,0.2857142857142857,True,True,True
quantile_low,T058,False,False,,,,,,1.0,0.0,True,True,False
quantile_low,T059,True,False,T072,0.4703431262271149,28.0,0.619718309859155,1066.6692871710259,1.0,0.0,True,True,False
quantile_high,T001,True,False,T001,0.4874760746320018,22.0,0.5531914893617021,670.8203932516029,0.8333333333333334,0.0,True,True,False
quantile_high,T002,False,False,,,,,,0.0,0.0,False,False,False
quantile_high,T003,True,True,T002,0.5471291815474764,1.0,1.0,1358.3077707224638,0.8,0.8,True,True,True
quantile_high,T004,False,False,,,,,,0.0,0.0,False,False,False
quantile_high,T005,True,False,T003,0.4639813915084321,37.0,0.23404255319148937,300.0000000009313,0.9,0.0,True,True,False
quantile_high,T006,True,False,T004,0.4574681742039177,43.0,0.1063829787234043,0.0,1.0,0.0,True,True,False
quantile_high,T007,True,False,T005,0.4558944792691649,45.0,0.06382978723404253,0.0,1.0,0.0,True,True,False
quantile_high,T008,True,False,T006,0.4868307900879309,23.0,0.5319148936170213,4651.533776216105,0.6428571428571429,0.0,True,True,False
quantile_high,T009,True,False,T007,0.4602603234607775,41.0,0.14893617021276595,5400.0,0.75,0.0,True,True,False
quantile_high,T010,False,False,,,,,,1.0,0.0,True,True,False
quantile_high,T011,True,False,T009,0.4520781870973627,47.0,0.021276595744680882,942.8090415831609,0.3333333333333333,0.0,True,False,False
quantile_high,T012,True,False,T010,0.4759155432343013,29.0,0.4042553191489362,2751.54872901489,0.9285714285714286,0.0,True,True,False
quantile_high,T013,True,False,T008,0.4725284496668178,31.0,0.36170212765957444,8586.890815515648,0.3333333333333333,0.0,True,False,False
quantile_high,T014,False,False,,,,,,0.0,0.0,False,False,False
quantile_high,T015,False,False,,,,,,0.9166666666666666,0.0,True,True,False
quantile_high,T016,True,False,T012,0.4650884184219284,35.0,0.276595744680851,2523.9445037506816,0.9,0.0,True,True,False
quantile_high,T017,True,False,T011,0.4631648032848293,38.0,0.21276595744680848,6112.073135733048,1.0,0.0,True,True,False
quantile_high,T018,True,False,T013,0.4898117933065506,21.0,0.574468085106383,8357.14285714738,1.0,0.0,True,True,False
quantile_high,T019,True,False,T016,0.4522967257102653,46.0,0.04255319148936165,6264.982043067341,0.3333333333333333,0.0,True,False,False
quantile_high,T020,True,False,T014,0.491836329892876,18.0,0.6382978723404256,5259.901377404902,0.8666666666666667,0.3333333333333333,True,True,True
quantile_high,T021,True,False,T015,0.4809250138637322,25.0,0.4893617021276596,1414.213562373095,0.6,0.0,True,True,False
quantile_high,T022,True,True,T020,0.5465883458646617,3.0,0.9574468085106383,6264.183905347222,0.55,0.1,True,True,False
quantile_high,T023,False,False,,,,,,0.125,0.0,False,False,False
quantile_high,T024,True,False,T017,0.478925807822093,27.0,0.44680851063829785,6082.762530302048,0.75,0.0,True,True,False
quantile_high,T025,True,False,T018,0.4730683013103751,30.0,0.3829787234042553,2915.4759474226503,0.8333333333333334,0.0,True,True,False
quantile_high,T026,True,True,T021,0.538446757436102,5.0,0.9148936170212766,6178.518096807476,0.8421052631578947,0.5263157894736842,True,True,True
quantile_high,T027,True,True,T023,0.5308961342800056,6.0,0.8936170212765957,4249.182927994815,0.6666666666666666,0.3888888888888889,True,True,True
quantile_high,T028,False,False,,,,,,0.4,0.0,True,False,False
quantile_high,T029,True,False,T019,0.4664068840307214,33.0,0.3191489361702128,6962.199524736204,0.5555555555555556,0.2222222222222222,True,True,False
quantile_high,T030,True,True,T022,0.5144212957764305,12.0,0.7659574468085106,4033.6475428575523,0.7,0.7,True,True,True
quantile_high,T031,True,False,T025,0.4569066203186561,44.0,0.08510638297872342,2363.1754776057887,0.8666666666666667,0.06666666666666667,True,True,False
quantile_high,T032,True,False,T030,0.4935291566649327,17.0,0.6595744680851063,7213.269023126754,1.0,0.625,True,True,True
quantile_high,T033,False,False,,,,,,0.5454545454545454,0.45454545454545453,True,True,True
quantile_high,T034,True,False,T027,0.4603822016362233,40.0,0.17021276595744683,3545.454545454194,0.7272727272727273,0.0,True,True,False
quantile_high,T035,True,False,T024,0.4489066413138523,48.0,0.0,1802.775637730445,0.3333333333333333,0.0,True,False,False
quantile_high,T036,True,False,T028,0.480516361169839,26.0,0.46808510638297873,3689.51216287382,1.0,0.3,True,True,True
quantile_high,T037,False,False,,,,,,0.125,0.125,False,False,False
quantile_high,T038,True,True,T026,0.538951961123286,4.0,0.9361702127659575,2683.281572999748,1.0,1.0,True,True,True
quantile_high,T039,True,True,T029,0.5226273192880785,10.0,0.8085106382978724,3000.0,1.0,1.0,True,True,True
quantile_high,T040,False,False,,,,,,0.8,0.0,True,True,False
quantile_high,T041,False,False,,,,,,0.4444444444444444,0.0,True,False,False
quantile_high,T042,True,True,T031,0.5292539527015185,8.0,0.851063829787234,7037.523335227701,1.0,0.42857142857142855,True,True,True
quantile_high,T043,True,True,T033,0.5301610963362838,7.0,0.8723404255319149,2542.541633567324,1.0,0.391304347826087,True,True,True
quantile_high,T044,True,False,T032,0.4907965363231096,19.0,0.6170212765957447,859.1115593898444,1.0,0.0,True,True,False
quantile_high,T045,True,False,T036,0.4658177666659006,34.0,0.2978723404255319,5474.378582236579,0.3888888888888889,0.0,True,False,False
quantile_high,T046,True,False,T034,0.494056547314382,16.0,0.6808510638297872,3612.478373635832,1.0,0.3,True,True,True
quantile_high,T047,True,False,T038,0.4766190519312366,28.0,0.42553191489361697,2275.8847828988796,0.9444444444444444,0.3333333333333333,True,True,True
quantile_high,T048,True,True,T035,0.5469474947266749,2.0,0.9787234042553191,3000.0,1.0,0.75,True,True,True
quantile_high,T049,True,False,T037,0.4586640092433779,42.0,0.12765957446808507,4466.6977610844315,0.7222222222222222,0.1111111111111111,True,True,False
quantile_high,T050,True,False,T039,0.4687329291553418,32.0,0.34042553191489366,3000.0,0.8,0.0,True,True,False
quantile_high,T051,True,False,T040,0.4901906213853612,20.0,0.5957446808510638,5829.201646604895,1.0,0.25,True,True,True
quantile_high,T052,True,False,T042,0.4609259799436072,39.0,0.19148936170212771,2590.287983361698,0.75,0.0,True,True,False
quantile_high,T053,True,True,T044,0.5231517103530916,9.0,0.8297872340425532,2716.874353002315,1.0,1.0,True,True,True
quantile_high,T054,True,False,T043,0.4946686422920318,15.0,0.7021276595744681,2186.6069605669877,1.0,0.0,True,True,False
quantile_high,T055,False,False,,,,,,0.4375,0.0,True,False,False
quantile_high,T056,True,False,T046,0.5023183437604384,13.0,0.7446808510638299,1671.1044335153465,0.8421052631578947,0.10526315789473684,True,True,False
quantile_high,T057,True,False,T045,0.4646570345354912,36.0,0.25531914893617025,5244.120249751485,0.7857142857142857,0.2857142857142857,True,True,True
quantile_high,T058,True,False,T047,0.4821214207973139,24.0,0.5106382978723405,3643.813391634394,0.5833333333333334,0.0,True,True,False
quantile_high,T059,True,True,T048,0.5016521468880129,14.0,0.7234042553191489,3823.9310898059625,0.6428571428571429,0.5,True,True,True
cluster_eps_low,T001,True,False,T001,0.4789502917909561,23.0,0.6206896551724138,0.0,1.0,0.0,True,True,False
cluster_eps_low,T002,True,True,T002,0.5332391142534804,3.0,0.9655172413793104,0.0,1.0,1.0,True,True,True
cluster_eps_low,T003,True,True,T003,0.525313392090076,5.0,0.9310344827586207,0.0,1.0,1.0,True,True,True
cluster_eps_low,T004,True,False,T004,0.4432701702505778,56.0,0.051724137931034475,0.0,1.0,0.0,True,True,False
cluster_eps_low,T005,True,False,T005,0.4632120997826603,34.0,0.43103448275862066,0.0,1.0,0.0,True,True,False
cluster_eps_low,T006,True,False,T006,0.4574681742039177,40.0,0.3275862068965517,0.0,1.0,0.0,True,True,False
cluster_eps_low,T007,True,False,T007,0.4558944792691649,43.0,0.27586206896551724,0.0,1.0,0.0,True,True,False
cluster_eps_low,T008,True,False,T008,0.4681537856693692,27.0,0.5517241379310345,0.0,1.0,0.0,True,True,False
cluster_eps_low,T009,True,False,T009,0.4633166527652139,33.0,0.4482758620689655,0.0,1.0,0.0,True,True,False
cluster_eps_low,T010,True,False,T010,0.4612480862652602,37.0,0.3793103448275862,0.0,1.0,0.0,True,True,False
cluster_eps_low,T011,True,False,T011,0.4458121203915906,52.0,0.12068965517241381,0.0,1.0,0.0,True,True,False
cluster_eps_low,T012,True,False,T012,0.473695865723631,26.0,0.5689655172413793,0.0,1.0,0.0,True,True,False
cluster_eps_low,T013,True,False,T013,0.4427419402137525,57.0,0.03448275862068961,0.0,1.0,0.0,True,True,False
cluster_eps_low,T014,True,False,T014,0.44180546879842,59.0,0.0,0.0,1.0,0.0,True,True,False
cluster_eps_low,T015,True,True,T015,0.5037460287574079,11.0,0.8275862068965517,0.0,1.0,1.0,True,True,True
cluster_eps_low,T016,True,False,T016,0.4589598166192085,39.0,0.3448275862068966,0.0,1.0,0.0,True,True,False
cluster_eps_low,T017,True,False,T017,0.4625632816411688,35.0,0.4137931034482759,0.0,1.0,0.0,True,True,False
cluster_eps_low,T018,True,False,T018,0.4657184883575986,31.0,0.48275862068965514,0.0,1.0,0.0,True,True,False
cluster_eps_low,T019,True,False,T019,0.4434370877585274,55.0,0.06896551724137934,0.0,1.0,0.0,True,True,False
cluster_eps_low,T020,True,False,T020,0.4827712902010513,20.0,0.6724137931034483,0.0,1.0,0.0,True,True,False
cluster_eps_low,T021,True,False,T021,0.4658482584622155,30.0,0.5,0.0,1.0,0.0,True,True,False
cluster_eps_low,T022,True,False,T022,0.4798315274501898,22.0,0.6379310344827587,0.0,1.0,0.0,True,True,False
cluster_eps_low,T023,True,False,T023,0.4424827631126301,58.0,0.017241379310344862,0.0,1.0,0.0,True,True,False
cluster_eps_low,T024,True,False,T024,0.4518010785681904,47.0,0.2068965517241379,0.0,1.0,0.0,True,True,False
cluster_eps_low,T025,True,False,T025,0.4593694302789482,38.0,0.3620689655172413,0.0,1.0,0.0,True,True,False
cluster_eps_low,T026,True,False,T026,0.5027259204371614,12.0,0.8103448275862069,0.0,1.0,0.0,True,True,False
cluster_eps_low,T027,True,False,T027,0.4930666229418441,18.0,0.7068965517241379,0.0,1.0,0.0,True,True,False
cluster_eps_low,T028,True,False,T028,0.4455201239414179,53.0,0.10344827586206895,0.0,1.0,0.0,True,True,False
cluster_eps_low,T029,True,False,T029,0.4668410889376508,28.0,0.5344827586206897,0.0,1.0,0.0,True,True,False
cluster_eps_low,T030,True,False,T030,0.4903312544698785,19.0,0.6896551724137931,0.0,1.0,0.0,True,True,False
cluster_eps_low,T031,True,False,T031,0.4617116781255723,36.0,0.39655172413793105,0.0,1.0,0.0,True,True,False
cluster_eps_low,T032,True,True,T032,0.5230023968254548,6.0,0.9137931034482758,0.0,1.0,1.0,True,True,True
cluster_eps_low,T033,True,False,T033,0.4954914973470201,16.0,0.7413793103448276,0.0,1.0,0.0,True,True,False
cluster_eps_low,T034,True,False,T034,0.4571475060222483,41.0,0.31034482758620685,0.0,1.0,0.0,True,True,False
cluster_eps_low,T035,True,False,T035,0.4453375699831221,54.0,0.08620689655172409,0.0,1.0,0.0,True,True,False
cluster_eps_low,T036,True,True,T036,0.514262097832801,8.0,0.8793103448275862,0.0,1.0,1.0,True,True,True
cluster_eps_low,T037,True,False,T037,0.4480758958602744,49.0,0.1724137931034483,0.0,1.0,0.0,True,True,False
cluster_eps_low,T038,True,True,T038,0.5487129577207815,1.0,1.0,0.0,1.0,1.0,True,True,True
cluster_eps_low,T039,True,True,T039,0.5220964335157148,7.0,0.896551724137931,0.0,1.0,1.0,True,True,True
cluster_eps_low,T040,True,False,T040,0.4534910019793394,44.0,0.2586206896551724,0.0,1.0,0.0,True,True,False
cluster_eps_low,T041,True,False,T041,0.4461531321279642,51.0,0.13793103448275867,0.0,1.0,0.0,True,True,False
cluster_eps_low,T042,True,False,T042,0.5005330819755696,13.0,0.7931034482758621,0.0,1.0,0.0,True,True,False
cluster_eps_low,T043,True,False,T043,0.5128273678385169,9.0,0.8620689655172413,0.0,1.0,0.0,True,True,False
cluster_eps_low,T044,True,False,T044,0.4943718634340491,17.0,0.7241379310344828,0.0,1.0,0.0,True,True,False
cluster_eps_low,T045,True,False,T045,0.4506776393358284,48.0,0.18965517241379315,0.0,1.0,0.0,True,True,False
cluster_eps_low,T046,True,False,T046,0.5040431804190943,10.0,0.8448275862068966,0.0,1.0,0.0,True,True,False
cluster_eps_low,T047,True,False,T047,0.4962564852167774,15.0,0.7586206896551724,0.0,1.0,0.0,True,True,False
cluster_eps_low,T048,True,True,T048,0.5472932900986838,2.0,0.9827586206896551,0.0,1.0,1.0,True,True,True
cluster_eps_low,T049,True,False,T049,0.452230014115589,45.0,0.24137931034482762,0.0,1.0,0.0,True,True,False
cluster_eps_low,T050,True,False,T050,0.4518850693697288,46.0,0.22413793103448276,0.0,1.0,0.0,True,True,False
cluster_eps_low,T051,True,False,T051,0.4804334868151205,21.0,0.6551724137931034,0.0,1.0,0.0,True,True,False
cluster_eps_low,T052,True,False,T052,0.4559657262164163,42.0,0.2931034482758621,0.0,1.0,0.0,True,True,False
cluster_eps_low,T053,True,True,T053,0.5292568118859249,4.0,0.9482758620689655,0.0,1.0,1.0,True,True,True
cluster_eps_low,T054,True,False,T054,0.4784651114013848,24.0,0.603448275862069,0.0,1.0,0.0,True,True,False
cluster_eps_low,T055,True,False,T055,0.4462633538164318,50.0,0.15517241379310343,0.0,1.0,0.0,True,True,False
cluster_eps_low,T056,True,False,T056,0.4990702811231732,14.0,0.7758620689655172,0.0,1.0,0.0,True,True,False
cluster_eps_low,T057,True,False,T057,0.4759400698537117,25.0,0.5862068965517242,0.0,1.0,0.0,True,True,False
cluster_eps_low,T058,True,False,T058,0.4665648597070382,29.0,0.5172413793103448,0.0,1.0,0.0,True,True,False
cluster_eps_low,T059,True,False,T059,0.4634073017706811,32.0,0.4655172413793104,0.0,1.0,0.0,True,True,False
cluster_eps_high,T001,True,False,T001,0.4789502917909561,23.0,0.6206896551724138,0.0,1.0,0.0,True,True,False
cluster_eps_high,T002,True,True,T002,0.5332391142534804,3.0,0.9655172413793104,0.0,1.0,1.0,True,True,True
