baseline_target_id,centroid_x,centroid_y,baseline_score,baseline_evidence_status,scenario_count,matched_scenario_count,candidate_occurrence_frequency,centroid_match_occurrence_frequency,geometry_occurrence_frequency_25,geometry_occurrence_frequency_50,internally_stable_occurrence_frequency,internally_stable_geometry_occurrence_frequency_25,geometry_coverage_mean,geometry_coverage_q05,score_q05,score_median,score_q95,rank_q05,rank_median,rank_q95,rank_percentile_q05,rank_percentile_median,rank_percentile_q95,centroid_shift_q50_m,centroid_shift_q95_m,robustness_tier,decision_tier
T011,15485771.438333333,5052717.765833333,0.4458121203915906,internal_partial,15,15,1.0,1.0,1.0,0.8666666666666667,0.0,0.0,1.0,0.41264113965430926,0.44449659599253794,0.4458121203915906,0.523153692849686,35.6,52.0,61.19999999999999,0.02101606600086846,0.12068965517241381,0.40854306164857934,0.0,2153.3113156296063,robust_occurrence,recurring_unstable_candidate
T012,15450509.533571424,5050098.718214286,0.473695865723631,internal_partial,15,15,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.840653461523826,0.4736944069850925,0.473695865723631,0.5315013165170719,23.1,26.0,43.59999999999999,0.3321590512731078,0.5689655172413793,0.6471596244131455,0.0,3883.137372787256,robust_occurrence,recurring_unstable_candidate
T013,15370438.105,5048384.4325,0.4427419402137525,internal_partial,15,15,0.9333333333333333,1.0,0.9333333333333333,0.8,0.0,0.0,1.0,0.2963645299259524,0.4398339301102312,0.4427419402137525,0.515172841819698,28.2,57.0,69.69999999999999,0.030137931034482736,0.03448275862068961,0.4939027897612883,0.0,8032.256390933684,robust_occurrence,recurring_unstable_candidate
T014,15351938.105,5046884.4325,0.44180546879842,internal_partial,15,12,0.8,0.8,0.8,0.8,0.0,0.0,1.0,0.0,0.438395450259958,0.44180546879842,0.4633161884668455,54.85,59.0,70.29999999999998,0.0,0.0,0.07132922535211259,0.0,734.3781209218432,robust_occurrence,recurring_unstable_candidate
T015,15408938.104999997,5046384.432499999,0.5037460287574079,internal_supported,15,13,1.0,0.8666666666666667,1.0,1.0,0.7333333333333333,0.7333333333333333,1.0,0.803350416666673,0.4862309922858055,0.5037460287574079,0.5610664846481145,10.6,11.0,26.599999999999994,0.6061879473562688,0.8275862068965517,0.8275862068965517,0.0,4210.5310292404265,robust_occurrence,recurring_but_grade_sensitive
T016,15465338.105,5044484.432499999,0.4589598166192085,internal_partial,15,15,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.0,0.0,1.0,0.7002125769333684,0.4545222949602592,0.4589598166192085,0.5271508764492845,33.7,39.0,51.8,0.29297872340425535,0.3448275862068966,0.38762295081967196,0.0,4277.9286777403095,robust_occurrence,recurring_unstable_candidate
T017,15383438.105,5040884.4325,0.4625632816411688,internal_partial,15,13,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.0,0.0,1.0,0.733108942333365,0.4498933118314913,0.4625632816411688,0.483257758989745,35.0,35.0,49.199999999999996,0.1460794844253491,0.4137931034482759,0.42160919540229885,0.0,6495.671006187546,robust_occurrence,recurring_unstable_candidate
T018,15454152.390714288,5040670.146785715,0.4657184883575986,internal_partial,15,15,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8710843956190497,0.4657184883575986,0.4657282132811886,0.546989837732607,20.7,31.0,35.19999999999999,0.441,0.48275862068965514,0.6754918032786885,0.0,7399.538710923171,robust_occurrence,recurring_unstable_candidate
T019,15434938.104999997,5039384.432499999,0.4434370877585274,internal_partial,15,13,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.8666666666666667,0.0,0.0,1.0,0.30536083333335506,0.4434370877585274,0.4434370877585274,0.46389417159733315,47.2,55.0,64.39999999999998,0.04702127659574469,0.06896551724137934,0.1983691623424756,0.0,5638.08476989812,robust_occurrence,recurring_unstable_candidate
T020,15405638.104999997,5036384.4325,0.4827712902010513,internal_partial,15,13,1.0,0.8666666666666667,1.0,1.0,0.0,0.13333333333333333,1.0,0.8552990000000099,0.4728733395407427,0.4827712902010513,0.5181216108141997,14.6,20.0,31.599999999999987,0.5801618219958047,0.6724137931034483,0.7419047619047618,0.0,5043.090123581327,robust_occurrence,recurring_unstable_candidate
T021,15486638.105,5035784.4325,0.4658482584622155,internal_partial,15,15,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.74,0.4577607052676146,0.4658482584622155,0.5334071312066476,22.0,30.0,48.19999999999999,0.3158215962441315,0.5,0.5811475409836062,0.0,2693.7690470511025,robust_occurrence,recurring_unstable_candidate
T022,15444638.105,5034884.432500001,0.4798315274501898,internal_partial,15,15,1.0,1.0,1.0,0.9333333333333333,0.06666666666666667,0.0,1.0,0.49813728846666183,0.47683729852315154,0.4798315274501898,0.5533400957801977,14.200000000000001,22.0,31.69999999999998,0.4765890135174,0.6379310344827587,0.8122340425531913,0.0,6559.877008990587,robust_occurrence,recurring_unstable_candidate
T023,15372938.105,5034884.4325,0.4424827631126301,internal_partial,15,12,0.9333333333333333,0.8,0.9333333333333333,0.9333333333333333,0.0,0.0,1.0,0.3875,0.44059119166917365,0.4424827631126301,0.516220087831915,50.05,58.0,68.19999999999999,0.017241379310344862,0.017241379310344862,0.14671830985915493,0.0,5456.9168917214265,robust_occurrence,recurring_unstable_candidate
T024,15464438.105,5034884.4325,0.4518010785681904,internal_partial,15,11,1.0,0.7333333333333333,1.0,0.9333333333333333,0.0,0.0,1.0,0.6592426923334488,0.4428071080005051,0.4518010785681904,0.4827778560478022,23.0,47.0,64.0,0.15274405050995626,0.2068965517241379,0.5655095184770437,0.0,6228.268461148396,robust_occurrence,recurring_unstable_candidate
T025,15425438.104999997,5034884.432499999,0.4593694302789482,internal_partial,15,15,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8333333333333334,0.45774623496519146,0.4593694302789482,0.525548615781737,26.7,38.0,46.999999999999986,0.32125000000000004,0.3620689655172413,0.5282714984181766,0.0,4008.9279122315475,robust_occurrence,recurring_unstable_candidate
T026,15415332.841842106,5032594.958815791,0.5027259204371614,internal_partial,15,15,1.0,1.0,1.0,1.0,0.2,0.26666666666666666,1.0,0.8789473684210526,0.48602486219562147,0.5027259204371614,0.5538056572078837,3.1,12.0,38.79999999999998,0.37631147540983606,0.8103448275862069,0.9571428571428571,0.0,6767.764547304872,robust_occurrence,recurring_unstable_candidate
T027,15457271.438333333,5027551.099166667,0.4930666229418441,internal_partial,15,15,1.0,1.0,1.0,1.0,0.13333333333333333,0.13333333333333333,1.0,0.6694482193333131,0.4874646117702332,0.4930666229418441,0.5461436989356232,6.7,18.0,26.199999999999985,0.5828688524590164,0.7068965517241379,0.882370820668693,0.0,5162.811569224203,robust_occurrence,recurring_unstable_candidate
T028,15434738.105,5027384.432499999,0.4455201239414179,internal_partial,15,11,0.9333333333333333,0.7333333333333333,0.9333333333333333,0.8666666666666667,0.0,0.0,1.0,0.30696900000002236,0.4413345445964174,0.4455201239414179,0.4525648991860579,49.5,53.0,67.0,0.08467597565341928,0.10344827586206895,0.12667253521126765,0.0,5611.580367074592,robust_occurrence,recurring_unstable_candidate
T029,15378771.438333333,5026717.765833333,0.4668410889376508,internal_partial,15,14,1.0,0.9333333333333333,1.0,1.0,0.0,0.0,1.0,0.6089938746174636,0.45605990314052497,0.4668410889376508,0.4975237510659721,21.1,28.0,41.199999999999996,0.22771213748657357,0.5344827586206897,0.7345246478873239,0.0,7522.934440402099,robust_occurrence,recurring_unstable_candidate
T030,15395738.105,5025284.432499999,0.4903312544698785,internal_partial,15,15,1.0,1.0,1.0,1.0,0.13333333333333333,0.13333333333333333,1.0,0.77,0.48521725021431045,0.4903312544698785,0.5517333595172109,12.7,19.0,31.199999999999985,0.5469406603555762,0.6896551724137931,0.7682456140350876,0.0,5063.696446409857,robust_occurrence,recurring_unstable_candidate
T031,15426438.104999997,5023184.4325,0.4617116781255723,internal_partial,15,15,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8829276666667188,0.4564051511586324,0.4617116781255723,0.5234971301322353,21.4,36.0,48.199999999999996,0.18886524822695033,0.39655172413793105,0.648662640207075,0.0,3807.972348143144,robust_occurrence,recurring_unstable_candidate
T032,15404438.105,5021384.4325,0.5230023968254548,internal_supported,15,15,1.0,1.0,1.0,1.0,0.7333333333333333,0.9333333333333333,1.0,0.981434423083332,0.4931607311438734,0.5230023968254548,0.5695398379582599,4.4,6.0,17.0,0.7013811123553565,0.9137931034482758,0.9507273147079196,0.0,6523.007101800142,robust_occurrence,high_confidence_internal
T033,15452438.104999997,5021111.705227272,0.4954914973470201,internal_partial,15,12,1.0,0.8,1.0,0.9333333333333333,0.13333333333333333,0.26666666666666666,1.0,0.5156453846060796,0.4820289954533458,0.4954914973470201,0.5348655253633965,7.95,16.0,27.599999999999994,0.605296052631579,0.7413793103448276,0.8606326530612244,0.0,7179.60805900119,robust_occurrence,recurring_unstable_candidate
T034,15481892.650454544,5020838.977954545,0.4571475060222483,internal_partial,15,13,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.0,0.0,1.0,0.5090909090909091,0.45260706084188396,0.4571475060222483,0.47765629963531864,40.0,41.0,49.59999999999998,0.1880851063829787,0.31034482758620685,0.37028169014084483,0.0,3528.399705410876,robust_occurrence,recurring_unstable_candidate
T035,15471938.105000002,5020384.4325,0.4453375699831221,internal_partial,15,14,1.0,0.9333333333333333,1.0,0.9333333333333333,0.0,0.0,1.0,0.45,0.44457470428801343,0.4453375699831221,0.5249714243167811,36.8,54.0,61.3,0.02653061224489799,0.08620689655172409,0.4287231586238742,0.0,4651.618204466295,robust_occurrence,recurring_unstable_candidate
T036,15415538.105,5020184.432499999,0.514262097832801,internal_supported,15,15,1.0,1.0,1.0,1.0,0.6666666666666666,0.8666666666666667,1.0,1.0,0.48332959300182127,0.514262097832801,0.5645219614189643,4.5,8.0,22.499999999999993,0.5547112462006079,0.8793103448275862,0.9299999999999999,0.0,6632.553358113388,robust_occurrence,high_confidence_internal
T037,15374813.105,5017259.4325,0.4480758958602744,internal_partial,15,13,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.0,0.06666666666666667,1.0,0.47500000000000003,0.4480758958602744,0.4480929144765567,0.523899525411742,23.0,49.0,63.39999999999999,0.10344827586206899,0.1724137931034483,0.576315033055475,0.0,6372.580733270192,robust_occurrence,recurring_unstable_candidate
T038,15385538.105,5016584.432499999,0.5487129577207815,internal_supported,15,15,1.0,1.0,1.0,1.0,0.8666666666666667,0.8666666666666667,1.0,0.9821715769333534,0.513245725249611,0.5487129577207815,0.5829452001460855,1.0,1.0,12.899999999999986,0.7847213114754098,1.0,1.0,0.0,5988.800454785104,robust_occurrence,high_confidence_internal
T039,15446438.105,5013884.4325,0.5220964335157148,internal_supported,15,14,1.0,0.9333333333333333,1.0,0.9333333333333333,0.8,0.8666666666666667,1.0,0.8424225000000559,0.5043807628993062,0.5220964335157148,0.5684736651359773,6.3,7.0,25.449999999999996,0.6321981066728238,0.896551724137931,0.9094252873563219,0.0,6295.911348749202,robust_occurrence,high_confidence_internal
T040,15426438.104999997,5013584.4325,0.4534910019793394,internal_partial,15,14,1.0,0.9333333333333333,1.0,1.0,0.0,0.0,1.0,0.8466666666666667,0.4509494591761349,0.4534910019793394,0.5323324549695831,27.8,44.0,54.599999999999994,0.19999999999999996,0.2586206896551724,0.5627568690833524,0.0,4454.191446993531,robust_occurrence,recurring_unstable_candidate
T041,15481771.438333333,5012384.4325,0.4461531321279642,internal_partial,15,13,1.0,0.8666666666666667,1.0,0.9333333333333333,0.0,0.0,1.0,0.5222222222222223,0.4461470810643972,0.4461531321279642,0.516279543731324,42.8,51.0,59.199999999999974,0.12249999999999997,0.13793103448275867,0.2596148318482322,0.0,4907.567657671492,robust_occurrence,recurring_unstable_candidate
T042,15395652.390714282,5009813.003928571,0.5005330819755696,internal_partial,15,15,1.0,1.0,1.0,1.0,0.13333333333333333,0.26666666666666666,1.0,0.9992342857142911,0.5005032493884056,0.5005330819755696,0.5571039313984829,7.7,13.0,23.599999999999987,0.6618266978922717,0.7931034482758621,0.8967383246849518,0.0,6173.69464981319,robust_occurrence,recurring_unstable_candidate
T043,15408090.278913047,5009514.86728261,0.5128273678385169,internal_partial,15,15,1.0,1.0,1.0,1.0,0.4,0.4,1.0,0.9736800000000017,0.5123142731249762,0.5128318074775471,0.5696927300410889,3.7,9.0,10.899999999999997,0.8124121779859484,0.8620689655172413,0.95470719051149,0.0,5422.7520688589775,robust_occurrence,recurring_unstable_candidate
T044,15460174.947105264,5009068.643026317,0.4943718634340491,internal_partial,15,15,1.0,1.0,1.0,1.0,0.0,0.06666666666666667,1.0,0.863678684210542,0.4853547039987263,0.4943718634340491,0.545367683670361,14.7,17.0,32.899999999999984,0.5302755493547262,0.7241379310344828,0.7608598962194217,0.0,4233.690286604928,robust_occurrence,recurring_unstable_candidate
T045,15367604.771666666,5006051.099166667,0.4506776393358284,internal_partial,15,15,1.0,1.0,1.0,0.8666666666666667,0.0,0.0,1.0,0.42777777777777776,0.44210599660097727,0.4506776393358284,0.5092236758820223,33.4,48.0,62.89999999999998,0.06583333333333337,0.18965517241379315,0.3282368685178989,0.0,5474.378582236579,robust_occurrence,recurring_unstable_candidate
T046,15418838.105,5003384.432500001,0.5040431804190943,internal_partial,15,15,1.0,1.0,1.0,1.0,0.13333333333333333,0.26666666666666666,1.0,0.9998524615333344,0.4833399417636199,0.5040431804190943,0.5677841189361762,7.7,10.0,27.499999999999986,0.6087909836065574,0.8448275862068966,0.872,0.0,4360.910816716908,robust_occurrence,recurring_unstable_candidate
T047,15387104.771666666,5002884.432500001,0.4962564852167774,internal_partial,15,15,1.0,1.0,1.0,1.0,0.06666666666666667,0.3333333333333333,1.0,0.9444444444444444,0.46714553587264485,0.4962564852167774,0.5271234332422993,15.0,19.0,39.79999999999997,0.31754447157307286,0.7586206896551724,0.7635344827586207,685.160159703768,4834.4720102091915,robust_occurrence,recurring_unstable_candidate
T048,15446438.105,5001884.4325,0.5472932900986838,internal_supported,15,15,1.0,1.0,1.0,1.0,0.8666666666666667,0.8666666666666667,1.0,0.8753960576667561,0.5206840050449307,0.5472932900986838,0.5929809686991565,1.0,2.0,10.599999999999977,0.8599399676749019,0.9827586206896551,1.0,0.0,3012.5957709267873,robust_occurrence,high_confidence_internal
T049,15431271.438333333,4999217.765833334,0.452230014115589,internal_partial,15,15,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.7611111111111111,0.4511271345869114,0.452230014115589,0.5197402227975929,32.7,45.0,53.69999999999999,0.12620380739081746,0.24137931034482762,0.4921034403140148,0.0,5574.653404001829,robust_occurrence,recurring_unstable_candidate
T050,15395138.105,4997984.432499999,0.4518850693697288,internal_partial,15,13,1.0,0.8666666666666667,1.0,1.0,0.0,0.0,1.0,0.87,0.45188098490182105,0.4518850693697288,0.5322989615471936,30.0,46.0,54.79999999999998,0.2131712832108536,0.22413793103448276,0.5014035087719297,0.0,3983.719164704044,robust_occurrence,recurring_unstable_candidate
T051,15408938.105,4994384.4325,0.4804334868151205,internal_partial,15,14,1.0,0.9333333333333333,1.0,1.0,0.06666666666666667,0.2,1.0,1.0,0.4804334868151205,0.48156714167721676,0.5476047154261299,9.3,21.0,24.499999999999996,0.6147606382978723,0.6551724137931034,0.8774416993765873,0.0,5840.750498491797,robust_occurrence,recurring_unstable_candidate
T052,15461738.105,4992584.432500001,0.4559657262164163,internal_partial,15,15,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.7496115384666694,0.4524164893611447,0.4559657262164163,0.5150802106319531,36.7,42.0,52.59999999999999,0.23244680851063831,0.2931034482758621,0.31823573017049667,0.0,4321.787706666519,robust_occurrence,recurring_unstable_candidate
T053,15423638.105,4989884.432500001,0.5292568118859249,internal_supported,15,15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5206856314573133,0.5292568118859249,0.5808566688994108,1.7000000000000002,4.0,9.899999999999997,0.8526861702127659,0.9482758620689655,0.9901408450704225,0.0,3678.0971257306296,robust_occurrence,high_confidence_internal
T054,15449813.105,4988759.4325,0.4784651114013848,internal_partial,15,15,1.0,1.0,1.0,1.0,0.0,0.06666666666666667,1.0,0.921211250000028,0.4687316629654157,0.4784651114013848,0.540640247543482,14.7,24.0,38.39999999999999,0.417436448263516,0.603448275862069,0.7275549354726194,0.0,3541.141056103982,robust_occurrence,recurring_unstable_candidate
T055,15401063.105,4988384.4325,0.4462633538164318,internal_partial,15,14,1.0,0.9333333333333333,1.0,0.9333333333333333,0.0,0.0,1.0,0.56875,0.4421830149643871,0.4462633538164318,0.509556438497022,46.3,50.0,62.5,0.03810756399194713,0.15517241379310343,0.18466488586692564,0.0,5327.835738947395,robust_occurrence,recurring_unstable_candidate
T056,15435859.15763158,4983647.590394738,0.4990702811231732,internal_partial,15,15,1.0,1.0,1.0,1.0,0.13333333333333333,0.13333333333333333,1.0,0.9157894736842105,0.4872960624053101,0.4990702811231732,0.5697902567370439,7.1000000000000005,14.0,20.499999999999993,0.73175,0.7758620689655172,0.8869945355191257,0.0,6088.772088679353,robust_occurrence,recurring_unstable_candidate
T057,15413652.390714282,4983455.861071428,0.4759400698537117,internal_partial,15,15,1.0,1.0,1.0,1.0,0.0,0.13333333333333333,1.0,0.8857142857142858,0.45524673438414626,0.4759400698537117,0.5287127810481564,24.7,25.0,42.49999999999999,0.2853676745054125,0.54,0.5862068965517242,0.0,5185.559166279362,robust_occurrence,recurring_unstable_candidate
T058,15444438.104999997,4980134.432499999,0.4665648597070382,internal_partial,15,14,1.0,0.9333333333333333,1.0,1.0,0.0,0.0,1.0,0.7000000000000001,0.4613668903586243,0.4665648597070382,0.5195886927009784,26.6,29.0,50.949999999999996,0.14824561403508774,0.5139398385913426,0.5172413793103448,0.0,4367.722423529393,robust_occurrence,recurring_unstable_candidate
T059,15425009.533571424,4976170.146785714,0.4634073017706811,internal_partial,15,15,1.0,1.0,1.0,1.0,0.06666666666666667,0.06666666666666667,1.0,0.6428571428571429,0.46340584303214266,0.4634073017706811,0.540588772196923,15.4,32.0,48.099999999999994,0.32426229508196724,0.4655172413793104,0.7186879432624114,0.0,4042.270357014917,robust_occurrence,recurring_unstable_candidate
