centroid_x,centroid_y,period_count,supporting_periods,node_ids_json,network_criticality,removal_impact,period_persistence,parameter_stability,total_score,any_top20,ambiguous_match_count,match_id,geometry_wkt
15332249.27,5123324.717,1,海西期,"{""海西期"": 0}",0.141914420672409,0.0,0.0,0.0,0.04967004723534315,False,0,M00001,"POLYGON ((15330749.27 5124824.717, 15333749.27 5124824.717, 15333749.27 5121824.717, 15330749.27 5121824.717, 15330749.27 5124824.717))"
15335249.27,5123324.717,1,海西期,"{""海西期"": 61}",0.1446373992775771,0.0,0.0,0.0,0.05062308974715198,False,0,M00002,"POLYGON ((15333749.27 5124824.717, 15336749.27 5124824.717, 15336749.27 5121824.717, 15333749.27 5121824.717, 15333749.27 5124824.717))"
15338249.27,5123324.717,1,海西期,"{""海西期"": 122}",0.1473603778827452,0.0,0.0,0.0,0.051576132258960815,False,0,M00003,"POLYGON ((15336749.27 5124824.717, 15339749.27 5124824.717, 15339749.27 5121824.717, 15336749.27 5121824.717, 15336749.27 5124824.717))"
15341249.27,5123324.717,1,海西期,"{""海西期"": 183}",0.1526118366212837,0.0,0.0,0.0,0.05341414281744929,False,0,M00004,"POLYGON ((15339749.27 5124824.717, 15342749.27 5124824.717, 15342749.27 5121824.717, 15339749.27 5121824.717, 15339749.27 5124824.717))"
15344249.27,5123324.717,1,海西期,"{""海西期"": 244}",0.1576687968880244,0.0,0.0,0.0,0.05518407891080854,False,0,M00005,"POLYGON ((15342749.27 5124824.717, 15345749.27 5124824.717, 15345749.27 5121824.717, 15342749.27 5121824.717, 15342749.27 5124824.717))"
15347249.27,5123324.717,1,海西期,"{""海西期"": 305}",0.1603917754931925,0.0,0.0,0.0,0.05613712142261737,False,0,M00006,"POLYGON ((15345749.27 5124824.717, 15348749.27 5124824.717, 15348749.27 5121824.717, 15345749.27 5121824.717, 15345749.27 5124824.717))"
15350249.27,5123324.717,1,海西期,"{""海西期"": 366}",0.1625312586829675,0.0,0.0,0.0,0.05688594053903862,False,0,M00007,"POLYGON ((15348749.27 5124824.717, 15351749.27 5124824.717, 15351749.27 5121824.717, 15348749.27 5121824.717, 15348749.27 5124824.717))"
15353249.27,5123324.717,1,海西期,"{""海西期"": 427}",0.1638927479855515,0.0,0.0,0.0,0.057362461794943025,False,0,M00008,"POLYGON ((15351749.27 5124824.717, 15354749.27 5124824.717, 15354749.27 5121824.717, 15351749.27 5121824.717, 15351749.27 5124824.717))"
15356249.27,5123324.717,1,海西期,"{""海西期"": 488}",0.1650597388163378,0.0,0.0,0.0,0.05777090858571822,False,0,M00009,"POLYGON ((15354749.27 5124824.717, 15357749.27 5124824.717, 15357749.27 5121824.717, 15354749.27 5121824.717, 15354749.27 5124824.717))"
15359249.27,5123324.717,1,海西期,"{""海西期"": 549}",0.1660322311753265,0.0,0.0,0.0,0.05811128091136427,False,0,M00010,"POLYGON ((15357749.27 5124824.717, 15360749.27 5124824.717, 15360749.27 5121824.717, 15357749.27 5121824.717, 15357749.27 5124824.717))"
15362249.27,5123324.717,1,海西期,"{""海西期"": 610}",0.1662267296471242,0.0,0.0,0.0,0.05817935537649347,False,0,M00011,"POLYGON ((15360749.27 5124824.717, 15363749.27 5124824.717, 15363749.27 5121824.717, 15360749.27 5121824.717, 15360749.27 5124824.717))"
15365249.27,5123324.717,1,海西期,"{""海西期"": 671}",0.165643234231731,0.0,0.0,0.0,0.05797513198110584,False,0,M00012,"POLYGON ((15363749.27 5124824.717, 15366749.27 5124824.717, 15366749.27 5121824.717, 15363749.27 5121824.717, 15363749.27 5124824.717))"
15368249.27,5123324.717,1,海西期,"{""海西期"": 732}",0.1648652403445401,0.0,0.0,0.0,0.057702834120589026,False,0,M00013,"POLYGON ((15366749.27 5124824.717, 15369749.27 5124824.717, 15369749.27 5121824.717, 15366749.27 5121824.717, 15366749.27 5124824.717))"
15371249.27,5123324.717,1,海西期,"{""海西期"": 793}",0.1629202556265629,0.0,0.0,0.0,0.05702208946929701,False,0,M00014,"POLYGON ((15369749.27 5124824.717, 15372749.27 5124824.717, 15372749.27 5121824.717, 15369749.27 5121824.717, 15369749.27 5124824.717))"
15374249.27,5123324.717,1,海西期,"{""海西期"": 854}",0.1617532647957766,0.0,0.0,0.0,0.0566136426785218,False,0,M00015,"POLYGON ((15372749.27 5124824.717, 15375749.27 5124824.717, 15375749.27 5121824.717, 15372749.27 5121824.717, 15372749.27 5124824.717))"
15377249.27,5123324.717,1,海西期,"{""海西期"": 915}",0.1601972770213948,0.0,0.0,0.0,0.056069046957488176,False,0,M00016,"POLYGON ((15375749.27 5124824.717, 15378749.27 5124824.717, 15378749.27 5121824.717, 15375749.27 5121824.717, 15375749.27 5124824.717))"
15380249.27,5123324.717,1,海西期,"{""海西期"": 976}",0.158641289247013,0.0,0.0,0.0,0.05552445123645455,False,0,M00017,"POLYGON ((15378749.27 5124824.717, 15381749.27 5124824.717, 15381749.27 5121824.717, 15378749.27 5121824.717, 15378749.27 5124824.717))"
15383249.27,5123324.717,1,海西期,"{""海西期"": 1037}",0.1574742984162267,0.0,0.0,0.0,0.055116004445679344,False,0,M00018,"POLYGON ((15381749.27 5124824.717, 15384749.27 5124824.717, 15384749.27 5121824.717, 15381749.27 5121824.717, 15381749.27 5124824.717))"
15386249.27,5123324.717,1,海西期,"{""海西期"": 1098}",0.1559183106418449,0.0,0.0,0.0,0.054571408724645706,False,0,M00019,"POLYGON ((15384749.27 5124824.717, 15387749.27 5124824.717, 15387749.27 5121824.717, 15384749.27 5121824.717, 15384749.27 5124824.717))"
15389249.27,5123324.717,1,海西期,"{""海西期"": 1159}",0.1545568213392609,0.0,0.0,0.0,0.05409488746874132,False,0,M00020,"POLYGON ((15387749.27 5124824.717, 15390749.27 5124824.717, 15390749.27 5121824.717, 15387749.27 5121824.717, 15387749.27 5124824.717))"
15392249.27,5123324.717,1,海西期,"{""海西期"": 1220}",0.1541678243956654,0.0,0.0,0.0,0.05395873853848289,False,0,M00021,"POLYGON ((15390749.27 5124824.717, 15393749.27 5124824.717, 15393749.27 5121824.717, 15390749.27 5121824.717, 15390749.27 5124824.717))"
15395249.27,5123324.717,1,海西期,"{""海西期"": 1281}",0.1547513198110586,0.0,0.0,0.0,0.05416296193387051,False,0,M00022,"POLYGON ((15393749.27 5124824.717, 15396749.27 5124824.717, 15396749.27 5121824.717, 15393749.27 5121824.717, 15393749.27 5124824.717))"
15398249.27,5123324.717,1,海西期,"{""海西期"": 1342}",0.1584467907752153,0.0,0.0,0.0,0.05545637677132535,False,0,M00023,"POLYGON ((15396749.27 5124824.717, 15399749.27 5124824.717, 15399749.27 5121824.717, 15396749.27 5121824.717, 15396749.27 5124824.717))"
15401249.27,5123324.717,1,海西期,"{""海西期"": 1403}",0.1613642678521811,0.0,0.0,0.0,0.056477493748263385,False,0,M00024,"POLYGON ((15399749.27 5124824.717, 15402749.27 5124824.717, 15402749.27 5121824.717, 15399749.27 5121824.717, 15399749.27 5124824.717))"
15404249.27,5123324.717,1,海西期,"{""海西期"": 1464}",0.162142261739372,0.0,0.0,0.0,0.056749791608780194,False,0,M00025,"POLYGON ((15402749.27 5124824.717, 15405749.27 5124824.717, 15405749.27 5121824.717, 15402749.27 5121824.717, 15402749.27 5124824.717))"
15407249.27,5123324.717,1,海西期,"{""海西期"": 1525}",0.1615587663239789,0.0,0.0,0.0,0.05654556821339261,False,0,M00026,"POLYGON ((15405749.27 5124824.717, 15408749.27 5124824.717, 15408749.27 5121824.717, 15405749.27 5121824.717, 15405749.27 5124824.717))"
15410249.27,5123324.717,1,海西期,"{""海西期"": 1586}",0.1611697693803834,0.0,0.0,0.0,0.05640941928313419,False,0,M00027,"POLYGON ((15408749.27 5124824.717, 15411749.27 5124824.717, 15411749.27 5121824.717, 15408749.27 5121824.717, 15408749.27 5124824.717))"
15413249.27,5123324.717,1,海西期,"{""海西期"": 1647}",0.1598082800777994,0.0,0.0,0.0,0.05593289802722979,False,0,M00028,"POLYGON ((15411749.27 5124824.717, 15414749.27 5124824.717, 15414749.27 5121824.717, 15411749.27 5121824.717, 15411749.27 5124824.717))"
15416249.27,5123324.717,1,海西期,"{""海西期"": 1708}",0.1588357877188108,0.0,0.0,0.0,0.055592525701583774,False,0,M00029,"POLYGON ((15414749.27 5124824.717, 15417749.27 5124824.717, 15417749.27 5121824.717, 15414749.27 5121824.717, 15414749.27 5124824.717))"
15419249.27,5123324.717,1,海西期,"{""海西期"": 1769}",0.1580577938316199,0.0,0.0,0.0,0.055320227841066966,False,0,M00030,"POLYGON ((15417749.27 5124824.717, 15420749.27 5124824.717, 15420749.27 5121824.717, 15417749.27 5121824.717, 15417749.27 5124824.717))"
15422249.27,5123324.717,1,海西期,"{""海西期"": 1830}",0.1543623228674632,0.0,0.0,0.0,0.05402681300361212,False,0,M00031,"POLYGON ((15420749.27 5124824.717, 15423749.27 5124824.717, 15423749.27 5121824.717, 15420749.27 5121824.717, 15420749.27 5124824.717))"
15425249.27,5123324.717,1,海西期,"{""海西期"": 1891}",0.1531953320366768,0.0,0.0,0.0,0.053618366212836874,False,0,M00032,"POLYGON ((15423749.27 5124824.717, 15426749.27 5124824.717, 15426749.27 5121824.717, 15423749.27 5121824.717, 15423749.27 5124824.717))"
15428249.27,5123324.717,1,海西期,"{""海西期"": 1952}",0.1514448457904973,0.0,0.0,0.0,0.05300569602667405,False,0,M00033,"POLYGON ((15426749.27 5124824.717, 15429749.27 5124824.717, 15429749.27 5121824.717, 15426749.27 5121824.717, 15426749.27 5124824.717))"
15431249.27,5123324.717,1,海西期,"{""海西期"": 2013}",0.148916365657127,0.0,0.0,0.0,0.052120727979994445,False,0,M00034,"POLYGON ((15429749.27 5124824.717, 15432749.27 5124824.717, 15432749.27 5121824.717, 15429749.27 5121824.717, 15429749.27 5124824.717))"
15434249.27,5123324.717,1,海西期,"{""海西期"": 2074}",0.1459988885801611,0.0,0.0,0.0,0.051099611003056385,False,0,M00035,"POLYGON ((15432749.27 5124824.717, 15435749.27 5124824.717, 15435749.27 5121824.717, 15432749.27 5121824.717, 15432749.27 5124824.717))"
15437249.27,5123324.717,1,海西期,"{""海西期"": 2135}",0.1438594053903862,0.0,0.0,0.0,0.05035079188663517,False,0,M00036,"POLYGON ((15435749.27 5124824.717, 15438749.27 5124824.717, 15438749.27 5121824.717, 15435749.27 5121824.717, 15435749.27 5124824.717))"
15440249.27,5123324.717,1,海西期,"{""海西期"": 2196}",0.1430814115031953,0.0,0.0,0.0,0.05007849402611836,False,0,M00037,"POLYGON ((15438749.27 5124824.717, 15441749.27 5124824.717, 15441749.27 5121824.717, 15438749.27 5121824.717, 15438749.27 5124824.717))"
15443249.27,5123324.717,1,海西期,"{""海西期"": 2257}",0.1428869130313976,0.0,0.0,0.0,0.05001041956098916,False,0,M00038,"POLYGON ((15441749.27 5124824.717, 15444749.27 5124824.717, 15444749.27 5121824.717, 15441749.27 5121824.717, 15441749.27 5124824.717))"
15446249.27,5123324.717,1,海西期,"{""海西期"": 2318}",0.143275909974993,0.0,0.0,0.0,0.05014656849124755,False,0,M00039,"POLYGON ((15444749.27 5124824.717, 15447749.27 5124824.717, 15447749.27 5121824.717, 15444749.27 5121824.717, 15444749.27 5124824.717))"
15449249.27,5123324.717,1,海西期,"{""海西期"": 2379}",0.1475548763545429,0.0,0.0,0.0,0.05164420672409001,False,0,M00040,"POLYGON ((15447749.27 5124824.717, 15450749.27 5124824.717, 15450749.27 5121824.717, 15447749.27 5121824.717, 15447749.27 5124824.717))"
15452249.27,5123324.717,1,海西期,"{""海西期"": 2440}",0.1658377327035287,0.0,0.0,0.0,0.05804320644623504,False,0,M00041,"POLYGON ((15450749.27 5124824.717, 15453749.27 5124824.717, 15453749.27 5121824.717, 15450749.27 5121824.717, 15450749.27 5124824.717))"
15455249.27,5123324.717,1,海西期,"{""海西期"": 2501}",0.1808141150319533,0.0,0.0,0.0,0.06328494026118366,False,0,M00042,"POLYGON ((15453749.27 5124824.717, 15456749.27 5124824.717, 15456749.27 5121824.717, 15453749.27 5121824.717, 15453749.27 5124824.717))"
15458249.27,5123324.717,1,海西期,"{""海西期"": 2562}",0.1895665462628508,0.0,0.0,0.0,0.06634829119199777,False,0,M00043,"POLYGON ((15456749.27 5124824.717, 15459749.27 5124824.717, 15459749.27 5121824.717, 15456749.27 5121824.717, 15456749.27 5124824.717))"
15461249.27,5123324.717,1,海西期,"{""海西期"": 2623}",0.1952070019449847,0.0,0.0,0.0,0.06832245068074463,False,0,M00044,"POLYGON ((15459749.27 5124824.717, 15462749.27 5124824.717, 15462749.27 5121824.717, 15459749.27 5121824.717, 15459749.27 5124824.717))"
15464249.27,5123324.717,1,海西期,"{""海西期"": 2684}",0.198513475965546,0.0,0.0,0.0,0.0694797165879411,False,0,M00045,"POLYGON ((15462749.27 5124824.717, 15465749.27 5124824.717, 15465749.27 5121824.717, 15462749.27 5121824.717, 15462749.27 5124824.717))"
15467249.27,5123324.717,1,海西期,"{""海西期"": 2745}",0.2025979438732981,0.0,0.0,0.0,0.07090928035565433,False,0,M00046,"POLYGON ((15465749.27 5124824.717, 15468749.27 5124824.717, 15468749.27 5121824.717, 15465749.27 5121824.717, 15465749.27 5124824.717))"
15470249.27,5123324.717,1,海西期,"{""海西期"": 2806}",0.2045429285912753,0.0,0.0,0.0,0.07159002500694635,False,0,M00047,"POLYGON ((15468749.27 5124824.717, 15471749.27 5124824.717, 15471749.27 5121824.717, 15468749.27 5121824.717, 15468749.27 5124824.717))"
15473249.27,5123324.717,1,海西期,"{""海西期"": 2867}",0.204737427063073,0.0,0.0,0.0,0.07165809947207555,False,0,M00048,"POLYGON ((15471749.27 5124824.717, 15474749.27 5124824.717, 15474749.27 5121824.717, 15471749.27 5121824.717, 15471749.27 5124824.717))"
15476249.27,5123324.717,1,海西期,"{""海西期"": 2928}",0.2022089469297027,0.0,0.0,0.0,0.07077313142539594,False,0,M00049,"POLYGON ((15474749.27 5124824.717, 15477749.27 5124824.717, 15477749.27 5121824.717, 15474749.27 5121824.717, 15474749.27 5124824.717))"
15479249.27,5123324.717,1,海西期,"{""海西期"": 2989}",0.1992914698527368,0.0,0.0,0.0,0.06975201444845787,False,0,M00050,"POLYGON ((15477749.27 5124824.717, 15480749.27 5124824.717, 15480749.27 5121824.717, 15477749.27 5121824.717, 15477749.27 5124824.717))"
15482249.27,5123324.717,1,海西期,"{""海西期"": 3050}",0.1957904973603779,0.0,0.0,0.0,0.06852667407613226,False,0,M00051,"POLYGON ((15480749.27 5124824.717, 15483749.27 5124824.717, 15483749.27 5121824.717, 15480749.27 5121824.717, 15480749.27 5124824.717))"
15485249.27,5123324.717,1,海西期,"{""海西期"": 3111}",0.191511530980828,0.0,0.0,0.0,0.06702903584328979,False,0,M00052,"POLYGON ((15483749.27 5124824.717, 15486749.27 5124824.717, 15486749.27 5121824.717, 15483749.27 5121824.717, 15483749.27 5124824.717))"
15488249.27,5123324.717,1,海西期,"{""海西期"": 3172}",0.1866490691858849,0.0,0.0,0.0,0.06532717421505971,False,0,M00053,"POLYGON ((15486749.27 5124824.717, 15489749.27 5124824.717, 15489749.27 5121824.717, 15486749.27 5121824.717, 15486749.27 5124824.717))"
15491249.27,5123324.717,1,海西期,"{""海西期"": 3233}",0.1819811058627396,0.0,0.0,0.0,0.06369338705195886,False,0,M00054,"POLYGON ((15489749.27 5124824.717, 15492749.27 5124824.717, 15492749.27 5121824.717, 15489749.27 5121824.717, 15489749.27 5124824.717))"
15494249.27,5123324.717,1,海西期,"{""海西期"": 3294}",0.1767296471242011,0.0,0.0,0.0,0.061855376493470386,False,0,M00055,"POLYGON ((15492749.27 5124824.717, 15495749.27 5124824.717, 15495749.27 5121824.717, 15492749.27 5121824.717, 15492749.27 5124824.717))"
15497249.27,5123324.717,1,海西期,"{""海西期"": 3355}",0.1609752709085857,0.0,0.0,0.0,0.05634134481800499,False,0,M00056,"POLYGON ((15495749.27 5124824.717, 15498749.27 5124824.717, 15498749.27 5121824.717, 15495749.27 5121824.717, 15495749.27 5124824.717))"
15500249.27,5123324.717,1,海西期,"{""海西期"": 3416}",0.1483328702417338,0.0,0.0,0.0,0.05191650458460683,False,0,M00057,"POLYGON ((15498749.27 5124824.717, 15501749.27 5124824.717, 15501749.27 5121824.717, 15498749.27 5121824.717, 15498749.27 5124824.717))"
15503249.27,5123324.717,1,海西期,"{""海西期"": 3477}",0.1442484023339816,0.0,0.0,0.0,0.050486940816893554,False,0,M00058,"POLYGON ((15501749.27 5124824.717, 15504749.27 5124824.717, 15504749.27 5121824.717, 15501749.27 5121824.717, 15501749.27 5124824.717))"
15506249.27,5123324.717,1,海西期,"{""海西期"": 3538}",0.1417199222006113,0.0,0.0,0.0,0.049601972770213956,False,0,M00059,"POLYGON ((15504749.27 5124824.717, 15507749.27 5124824.717, 15507749.27 5121824.717, 15504749.27 5121824.717, 15504749.27 5124824.717))"
15334612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 0, ""海西期"": 62}",0.1551434905289783,0.0,0.5,0.0,0.1793002216851424,False,0,M00060,"POLYGON ((15332475.39 5121890.548, 15335475.39 5121890.548, 15335475.39 5118890.548, 15332475.39 5118890.548, 15332475.39 5121890.548))"
15337612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 60, ""海西期"": 123}",0.16683586676375622,0.0,0.5,0.0,0.18339255336731466,False,0,M00061,"POLYGON ((15335475.39 5121890.548, 15338475.39 5121890.548, 15338475.39 5118890.548, 15335475.39 5118890.548, 15335475.39 5121890.548))"
15340612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 120, ""海西期"": 184}",0.17340477319689696,0.0,0.5,0.0,0.18569167061891392,False,0,M00062,"POLYGON ((15338475.39 5121890.548, 15341475.39 5121890.548, 15341475.39 5118890.548, 15338475.39 5118890.548, 15338475.39 5121890.548))"
15343612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 180, ""海西期"": 245}",0.17792812019941678,0.0,0.5,0.0,0.18727484206979586,False,0,M00063,"POLYGON ((15341475.39 5121890.548, 15344475.39 5121890.548, 15344475.39 5118890.548, 15341475.39 5118890.548, 15341475.39 5121890.548))"
15346612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 240, ""海西期"": 306}",0.1821297902035367,0.0,0.5,0.0,0.18874542657123783,False,0,M00064,"POLYGON ((15344475.39 5121890.548, 15347475.39 5121890.548, 15347475.39 5118890.548, 15344475.39 5118890.548, 15344475.39 5121890.548))"
15349612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 300, ""海西期"": 367}",0.18447707377208866,0.0,0.5,0.0,0.18956697582023102,False,0,M00065,"POLYGON ((15347475.39 5121890.548, 15350475.39 5121890.548, 15350475.39 5118890.548, 15347475.39 5118890.548, 15347475.39 5121890.548))"
15352612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 360, ""海西期"": 428}",0.18622423454152331,0.0,0.5,0.0,0.19017848208953314,False,0,M00066,"POLYGON ((15350475.39 5121890.548, 15353475.39 5121890.548, 15353475.39 5118890.548, 15350475.39 5118890.548, 15350475.39 5121890.548))"
15355612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 420, ""海西期"": 489}",0.18766967117302696,0.0,0.5,0.0,0.19068438491055945,False,0,M00067,"POLYGON ((15353475.39 5121890.548, 15356475.39 5121890.548, 15356475.39 5118890.548, 15353475.39 5118890.548, 15353475.39 5121890.548))"
15358612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 480, ""海西期"": 550}",0.188142615445542,0.0,0.5,0.0,0.1908499154059397,False,0,M00068,"POLYGON ((15356475.39 5121890.548, 15359475.39 5121890.548, 15359475.39 5118890.548, 15356475.39 5118890.548, 15356475.39 5121890.548))"
15361612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 540, ""海西期"": 611}",0.18842438672300416,0.0,0.5,0.0,0.19094853535305145,False,0,M00069,"POLYGON ((15359475.39 5121890.548, 15362475.39 5121890.548, 15362475.39 5118890.548, 15359475.39 5118890.548, 15359475.39 5121890.548))"
15364612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 600, ""海西期"": 672}",0.18841108481602487,0.0,0.5,0.0,0.1909438796856087,False,0,M00070,"POLYGON ((15362475.39 5121890.548, 15365475.39 5121890.548, 15365475.39 5118890.548, 15362475.39 5118890.548, 15362475.39 5121890.548))"
15367612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 660, ""海西期"": 733}",0.18762311449859947,0.0,0.5,0.0,0.1906680900745098,False,0,M00071,"POLYGON ((15365475.39 5121890.548, 15368475.39 5121890.548, 15368475.39 5118890.548, 15365475.39 5118890.548, 15365475.39 5121890.548))"
15370612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 720, ""海西期"": 794}",0.1852525525928339,0.0,0.5,0.0,0.18983839340749187,False,0,M00072,"POLYGON ((15368475.39 5121890.548, 15371475.39 5121890.548, 15371475.39 5118890.548, 15368475.39 5118890.548, 15368475.39 5121890.548))"
15373612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 780, ""海西期"": 855}",0.18566482787364305,0.0,0.5,0.0,0.18998268975577506,False,0,M00073,"POLYGON ((15371475.39 5121890.548, 15374475.39 5121890.548, 15374475.39 5118890.548, 15371475.39 5118890.548, 15371475.39 5121890.548))"
15376612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 840, ""海西期"": 916}",0.18589923206637854,0.0,0.5,0.0,0.19006473122323247,False,0,M00074,"POLYGON ((15374475.39 5121890.548, 15377475.39 5121890.548, 15377475.39 5118890.548, 15374475.39 5118890.548, 15374475.39 5121890.548))"
15379612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 900, ""海西期"": 977}",0.18544291517758765,0.0,0.5,0.0,0.18990502031215567,False,0,M00075,"POLYGON ((15377475.39 5121890.548, 15380475.39 5121890.548, 15380475.39 5118890.548, 15377475.39 5118890.548, 15377475.39 5121890.548))"
15382612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 960, ""海西期"": 1038}",0.186491893501707,0.0,0.5,0.0,0.19027216272559744,False,0,M00076,"POLYGON ((15380475.39 5121890.548, 15383475.39 5121890.548, 15383475.39 5118890.548, 15380475.39 5118890.548, 15380475.39 5121890.548))"
15385612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 1020, ""海西期"": 1099}",0.18641127164953225,0.0,0.5,0.0,0.19024394507733627,False,0,M00077,"POLYGON ((15383475.39 5121890.548, 15386475.39 5121890.548, 15386475.39 5118890.548, 15383475.39 5118890.548, 15383475.39 5121890.548))"
15388612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 1080, ""海西期"": 1160}",0.18415126088664469,0.0,0.5,0.0,0.18945294131032564,False,0,M00078,"POLYGON ((15386475.39 5121890.548, 15389475.39 5121890.548, 15389475.39 5118890.548, 15386475.39 5118890.548, 15386475.39 5121890.548))"
15391612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 1140, ""海西期"": 1221}",0.1848619348286401,0.0,0.5,0.0,0.18970167719002404,False,0,M00079,"POLYGON ((15389475.39 5121890.548, 15392475.39 5121890.548, 15392475.39 5118890.548, 15389475.39 5118890.548, 15389475.39 5121890.548))"
15394612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 1200, ""海西期"": 1282}",0.1864811066611734,0.0,0.5,0.0,0.1902683873314107,False,0,M00080,"POLYGON ((15392475.39 5121890.548, 15395475.39 5121890.548, 15395475.39 5118890.548, 15392475.39 5118890.548, 15392475.39 5121890.548))"
15397612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 1260, ""海西期"": 1343}",0.189271405211537,0.0,0.5,0.0,0.19124499182403795,False,0,M00081,"POLYGON ((15395475.39 5121890.548, 15398475.39 5121890.548, 15398475.39 5118890.548, 15395475.39 5118890.548, 15395475.39 5121890.548))"
15400612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 1320, ""海西期"": 1404}",0.19257122827860867,0.0,0.5,0.0,0.19239992989751303,False,0,M00082,"POLYGON ((15398475.39 5121890.548, 15401475.39 5121890.548, 15401475.39 5118890.548, 15398475.39 5118890.548, 15398475.39 5121890.548))"
15403612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 1380, ""海西期"": 1465}",0.19522688693858126,0.0,0.5,0.0,0.19332941042850343,False,0,M00083,"POLYGON ((15401475.39 5121890.548, 15404475.39 5121890.548, 15404475.39 5118890.548, 15401475.39 5118890.548, 15401475.39 5121890.548))"
15406612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 1440, ""海西期"": 1526}",0.19684273329436974,0.0,0.5,0.0,0.19389495665302942,False,0,M00084,"POLYGON ((15404475.39 5121890.548, 15407475.39 5121890.548, 15407475.39 5118890.548, 15404475.39 5118890.548, 15404475.39 5121890.548))"
15409612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 1500, ""海西期"": 1587}",0.19957820339621796,0.0,0.5,0.0,0.19485237118867627,False,0,M00085,"POLYGON ((15407475.39 5121890.548, 15410475.39 5121890.548, 15410475.39 5118890.548, 15407475.39 5118890.548, 15407475.39 5121890.548))"
15412612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 1560, ""海西期"": 1648}",0.1969458230734591,0.0,0.5,0.0,0.19393103807571066,False,0,M00086,"POLYGON ((15410475.39 5121890.548, 15413475.39 5121890.548, 15413475.39 5118890.548, 15410475.39 5118890.548, 15410475.39 5121890.548))"
15415612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 1620, ""海西期"": 1709}",0.1916278548000242,0.0,0.5,0.0,0.19206974918000846,False,0,M00087,"POLYGON ((15413475.39 5121890.548, 15416475.39 5121890.548, 15416475.39 5118890.548, 15413475.39 5118890.548, 15413475.39 5121890.548))"
15418612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 1680, ""海西期"": 1770}",0.1866182616180101,0.0,0.5,0.0,0.19031639156630353,False,0,M00088,"POLYGON ((15416475.39 5121890.548, 15419475.39 5121890.548, 15419475.39 5118890.548, 15416475.39 5118890.548, 15416475.39 5121890.548))"
15421612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 1740, ""海西期"": 1831}",0.1805156485038947,0.0,0.5,0.0,0.18818047697636314,False,0,M00089,"POLYGON ((15419475.39 5121890.548, 15422475.39 5121890.548, 15422475.39 5118890.548, 15419475.39 5118890.548, 15419475.39 5121890.548))"
15424612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 1800, ""海西期"": 1892}",0.18156876271505815,0.0,0.5,0.0,0.18854906695027035,False,0,M00090,"POLYGON ((15422475.39 5121890.548, 15425475.39 5121890.548, 15425475.39 5118890.548, 15422475.39 5118890.548, 15422475.39 5121890.548))"
15427612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 1860, ""海西期"": 1953}",0.19427856716265368,0.0,0.5,0.0,0.19299749850692877,False,0,M00091,"POLYGON ((15425475.39 5121890.548, 15428475.39 5121890.548, 15428475.39 5118890.548, 15425475.39 5118890.548, 15425475.39 5121890.548))"
15430612.33,5120357.6325,2,印支燕山期|海西期,"{""印支燕山期"": 1920, ""海西期"": 2014}",0.19916268647421215,0.0,0.5,0.0,0.19470694026597424,False,0,M00092,"POLYGON ((15428475.39 5121890.548, 15431475.39 5121890.548, 15431475.39 5118890.548, 15428475.39 5118890.548, 15428475.39 5121890.548))"
