period,node_idx,pos_x,pos_y,exact_betweenness,pagerank,degree,removal_impact,stability_rate,is_top20,betweenness_percentile,pagerank_percentile,removal_impact_percentile,network_criticality,geometry_wkt
海西期,2761,15467249.27,5075324.717,0.001992498737471,0.0002110205599483,4,0.0,0.0,False,0.1158655181994998,0.4711030841900528,0.0,0.2224367879966657,"POLYGON ((15465749.27 5076824.717, 15468749.27 5076824.717, 15468749.27 5073824.717, 15465749.27 5073824.717, 15465749.27 5076824.717))"
海西期,2762,15467249.27,5072324.717,0.0077694082102443,0.0002110205599483,4,0.0,0.0,False,0.5648791330925257,0.4711030841900528,0.0,0.5367463184217838,"POLYGON ((15465749.27 5073824.717, 15468749.27 5073824.717, 15468749.27 5070824.717, 15465749.27 5070824.717, 15465749.27 5073824.717))"
海西期,2763,15467249.27,5069324.717,0.0078445033831633,0.0002110205599483,4,0.0,0.0,False,0.5693248124479022,0.4711030841900528,0.0,0.5398582939705474,"POLYGON ((15465749.27 5070824.717, 15468749.27 5070824.717, 15468749.27 5067824.717, 15465749.27 5067824.717, 15465749.27 5070824.717))"
海西期,2764,15467249.27,5066324.717,0.0058780445577512,0.0002110205599483,4,0.0,0.0,False,0.4334537371492081,0.4711030841900528,0.0,0.4447485412614615,"POLYGON ((15465749.27 5067824.717, 15468749.27 5067824.717, 15468749.27 5064824.717, 15465749.27 5064824.717, 15465749.27 5067824.717))"
海西期,2765,15467249.27,5063324.717,0.0051662184328444,0.0002110205599483,4,0.0,0.0,False,0.3837176993609336,0.4711030841900528,0.0,0.4099333148096693,"POLYGON ((15465749.27 5064824.717, 15468749.27 5064824.717, 15468749.27 5061824.717, 15465749.27 5061824.717, 15465749.27 5064824.717))"
海西期,2766,15467249.27,5060324.717,0.0045877014881975,0.0002110205599483,4,0.0,0.0,False,0.3362045012503473,0.4711030841900528,0.0,0.376674076132259,"POLYGON ((15465749.27 5061824.717, 15468749.27 5061824.717, 15468749.27 5058824.717, 15465749.27 5058824.717, 15465749.27 5061824.717))"
海西期,2767,15467249.27,5057324.717,0.0054099090811238,0.0002110205599483,4,0.0,0.0,False,0.3992775771047513,0.4711030841900528,0.0,0.4208252292303417,"POLYGON ((15465749.27 5058824.717, 15468749.27 5058824.717, 15468749.27 5055824.717, 15465749.27 5055824.717, 15465749.27 5058824.717))"
海西期,2768,15467249.27,5054324.717,0.0063196367013955,0.0002110205599483,4,0.0,0.0,False,0.4645734926368435,0.4711030841900528,0.0,0.4665323701028063,"POLYGON ((15465749.27 5055824.717, 15468749.27 5055824.717, 15468749.27 5052824.717, 15465749.27 5052824.717, 15465749.27 5055824.717))"
海西期,2769,15467249.27,5051324.717,0.0256611498433281,0.0002110205599483,4,0.0,1.0,True,0.9208113364823562,0.4711030841900528,0.0,0.7858988607946652,"POLYGON ((15465749.27 5052824.717, 15468749.27 5052824.717, 15468749.27 5049824.717, 15465749.27 5049824.717, 15465749.27 5052824.717))"
海西期,2770,15467249.27,5048324.717,0.0167860387170432,0.0006980438331297,4,0.0,1.0,True,0.873575993331481,0.9463739927757712,0.0,0.8954153931647679,"POLYGON ((15465749.27 5049824.717, 15468749.27 5049824.717, 15468749.27 5046824.717, 15465749.27 5046824.717, 15465749.27 5049824.717))"
海西期,2771,15467249.27,5045324.717,0.0859089190088511,0.0023005719084478,4,0.0,1.0,True,0.9899972214504028,0.9974993053626008,0.0,0.9922478466240622,"POLYGON ((15465749.27 5046824.717, 15468749.27 5046824.717, 15468749.27 5043824.717, 15465749.27 5043824.717, 15465749.27 5046824.717))"
海西期,2772,15467249.27,5042324.717,0.0798972725222282,0.0017162377051081,4,0.0,1.0,True,0.9863851069741596,0.9880522367324256,0.0,0.9868852459016392,"POLYGON ((15465749.27 5043824.717, 15468749.27 5043824.717, 15468749.27 5040824.717, 15465749.27 5040824.717, 15465749.27 5043824.717))"
海西期,2773,15467249.27,5039324.717,0.005047383085042,0.0002110205599483,4,0.0,0.0,False,0.3734370658516254,0.4711030841900528,0.0,0.4027368713531536,"POLYGON ((15465749.27 5040824.717, 15468749.27 5040824.717, 15468749.27 5037824.717, 15465749.27 5037824.717, 15465749.27 5040824.717))"
海西期,2774,15467249.27,5036324.717,0.0054320036729201,0.0002110205599483,4,0.0,0.0,False,0.4017782717421506,0.4711030841900528,0.0,0.4225757154765212,"POLYGON ((15465749.27 5037824.717, 15468749.27 5037824.717, 15468749.27 5034824.717, 15465749.27 5034824.717, 15465749.27 5037824.717))"
海西期,2775,15467249.27,5033324.717,0.0061199427713758,0.0002110205599483,4,0.0,0.0,False,0.4495693248124479,0.4711030841900528,0.0,0.4560294526257293,"POLYGON ((15465749.27 5034824.717, 15468749.27 5034824.717, 15468749.27 5031824.717, 15465749.27 5031824.717, 15465749.27 5034824.717))"
