target_id,target_level,centroid_x,centroid_y,area,total_score,network_criticality,removal_impact,period_persistence,parameter_stability,supporting_periods,cell_count,evidence_status,recommendation_reason,limitations,geometry_wkt
T011,不稳定候选,15485771.438333333,5052717.765833333,81000000.0,0.4458121203915906,0.702320343975973,0.0,0.5,0.5,喜山期|海西期,9,internal_partial,由9个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15484126.94 5046944.148, 15481126.94 5046944.148, 15481126.94 5049944.148, 15481126.94 5052944.148, 15484126.94 5052944.148, 15484126.94 5055944.148, 15484126.94 5058944.148, 15487126.94 5058944.148, 15490126.94 5058944.148, 15490126.94 5055944.148, 15490126.94 5052944.148, 15490126.94 5049944.148, 15487126.94 5049944.148, 15487126.94 5046944.148, 15484126.94 5046944.148))"
T012,不稳定候选,15450509.533571424,5050098.718214286,126000000.0,0.47369586572363104,0.781988187781803,0.0,0.5,0.5,喜山期|海西期,14,internal_partial,由14个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15445126.94 5046944.148, 15445126.94 5049944.148, 15445126.94 5052944.148, 15445126.94 5055944.148, 15448126.94 5055944.148, 15448126.94 5058944.148, 15451126.94 5058944.148, 15451126.94 5055944.148, 15451126.94 5052944.148, 15454126.94 5052944.148, 15457126.94 5052944.148, 15457126.94 5049944.148, 15457126.94 5046944.148, 15457126.94 5043944.148, 15454126.94 5043944.148, 15451126.94 5043944.148, 15451126.94 5046944.148, 15448126.94 5046944.148, 15448126.94 5043944.148, 15445126.94 5043944.148, 15445126.94 5046944.148))"
T013,不稳定候选,15370438.104999999,5048384.4325,81000000.0,0.4427419402137525,0.6935484006107215,0.0,0.5,0.5,喜山期|海西期,9,internal_partial,由9个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15373126.94 5043944.148, 15373126.94 5046944.148, 15370126.94 5046944.148, 15367126.94 5046944.148, 15364126.94 5046944.148, 15364126.94 5049944.148, 15364126.94 5052944.148, 15367126.94 5052944.148, 15370126.94 5052944.148, 15373126.94 5052944.148, 15373126.94 5049944.148, 15376126.94 5049944.148, 15376126.94 5046944.148, 15376126.94 5043944.148, 15376126.94 5040944.148, 15373126.94 5040944.148, 15373126.94 5043944.148))"
T014,不稳定候选,15351938.105,5046884.4325,36000000.0,0.44180546879842003,0.6908727679954858,0.0,0.5,0.5,喜山期|海西期,4,internal_partial,由4个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15355126.94 5043944.148, 15352126.94 5043944.148, 15349126.94 5043944.148, 15349126.94 5046944.148, 15349126.94 5049944.148, 15352126.94 5049944.148, 15355126.94 5049944.148, 15355126.94 5046944.148, 15355126.94 5043944.148))"
T015,二级,15408938.104999997,5046384.432499999,108000000.0,0.5037460287574079,0.730941034544975,0.0,0.5,0.8194444444444445,喜山期|海西期,12,internal_supported,由12个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.82。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15406126.94 5043944.148, 15403126.94 5043944.148, 15403126.94 5046944.148, 15403126.94 5049944.148, 15406126.94 5049944.148, 15406126.94 5052944.148, 15409126.94 5052944.148, 15412126.94 5052944.148, 15412126.94 5049944.148, 15412126.94 5046944.148, 15415126.94 5046944.148, 15415126.94 5043944.148, 15415126.94 5040944.148, 15412126.94 5040944.148, 15409126.94 5040944.148, 15406126.94 5040944.148, 15406126.94 5043944.148))"
T016,不稳定候选,15465338.104999999,5044484.432499999,90000000.0,0.4589598166192085,0.7398851903405956,0.0,0.5,0.5,喜山期|海西期,10,internal_partial,由10个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15472126.94 5040944.148, 15469126.94 5040944.148, 15466126.94 5040944.148, 15463126.94 5040944.148, 15460126.94 5040944.148, 15460126.94 5043944.148, 15457126.94 5043944.148, 15457126.94 5046944.148, 15460126.94 5046944.148, 15463126.94 5046944.148, 15466126.94 5046944.148, 15466126.94 5049944.148, 15469126.94 5049944.148, 15469126.94 5046944.148, 15472126.94 5046944.148, 15472126.94 5043944.148, 15472126.94 5040944.148))"
T017,不稳定候选,15383438.105,5040884.4325,36000000.0,0.4625632816411688,0.7501808046890537,0.0,0.5,0.5,喜山期|海西期,4,internal_partial,由4个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15382126.94 5034944.148, 15382126.94 5037944.148, 15382126.94 5040944.148, 15382126.94 5043944.148, 15382126.94 5046944.148, 15385126.94 5046944.148, 15385126.94 5043944.148, 15385126.94 5040944.148, 15385126.94 5037944.148, 15385126.94 5034944.148, 15382126.94 5034944.148))"
T018,不稳定候选,15454152.390714288,5040670.146785715,63000000.0,0.4657184883575986,0.7591956810217103,0.0,0.5,0.5,喜山期|海西期,7,internal_partial,由7个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15454126.94 5034944.148, 15454126.94 5037944.148, 15451126.94 5037944.148, 15451126.94 5040944.148, 15448126.94 5040944.148, 15448126.94 5043944.148, 15451126.94 5043944.148, 15454126.94 5043944.148, 15457126.94 5043944.148, 15460126.94 5043944.148, 15460126.94 5040944.148, 15457126.94 5040944.148, 15457126.94 5037944.148, 15457126.94 5034944.148, 15454126.94 5034944.148))"
T019,不稳定候选,15434938.104999997,5039384.432499999,108000000.0,0.44343708775852747,0.6955345364529358,0.0,0.5,0.5,喜山期|海西期,12,internal_partial,由12个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15430126.94 5037944.148, 15427126.94 5037944.148, 15427126.94 5040944.148, 15430126.94 5040944.148, 15430126.94 5043944.148, 15433126.94 5043944.148, 15436126.94 5043944.148, 15439126.94 5043944.148, 15442126.94 5043944.148, 15442126.94 5040944.148, 15439126.94 5040944.148, 15439126.94 5037944.148, 15442126.94 5037944.148, 15442126.94 5034944.148, 15439126.94 5034944.148, 15436126.94 5034944.148, 15433126.94 5034944.148, 15430126.94 5034944.148, 15430126.94 5037944.148))"
T020,不稳定候选,15405638.104999995,5036384.4325,135000000.0,0.48277129020105136,0.7364894005744325,0.0,0.5,0.6666666666666666,喜山期|海西期,15,internal_partial,由15个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.67。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15400126.94 5031944.148, 15400126.94 5034944.148, 15400126.94 5037944.148, 15400126.94 5040944.148, 15403126.94 5040944.148, 15403126.94 5043944.148, 15406126.94 5043944.148, 15406126.94 5040944.148, 15409126.94 5040944.148, 15412126.94 5040944.148, 15415126.94 5040944.148, 15415126.94 5037944.148, 15412126.94 5037944.148, 15412126.94 5034944.148, 15409126.94 5034944.148, 15409126.94 5031944.148, 15406126.94 5031944.148, 15406126.94 5028944.148, 15403126.94 5028944.148, 15400126.94 5028944.148, 15400126.94 5031944.148))"
T021,不稳定候选,15486638.105,5035784.4325,45000000.0,0.46584825846221556,0.7167093098920444,0.0,0.5,0.6,喜山期|海西期,5,internal_partial,由5个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.60。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15490126.94 5031944.148, 15487126.94 5031944.148, 15484126.94 5031944.148, 15484126.94 5034944.148, 15484126.94 5037944.148, 15484126.94 5040944.148, 15487126.94 5040944.148, 15487126.94 5037944.148, 15490126.94 5037944.148, 15490126.94 5034944.148, 15490126.94 5031944.148))"
T022,不稳定候选,15444638.105,5034884.432500001,180000000.0,0.4798315274501898,0.7173757927148279,0.0,0.5,0.6916666666666667,喜山期|海西期,20,internal_partial,由20个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.69。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15439126.94 5028944.148, 15436126.94 5028944.148, 15436126.94 5031944.148, 15439126.94 5031944.148, 15439126.94 5034944.148, 15442126.94 5034944.148, 15442126.94 5037944.148, 15439126.94 5037944.148, 15439126.94 5040944.148, 15442126.94 5040944.148, 15442126.94 5043944.148, 15445126.94 5043944.148, 15448126.94 5043944.148, 15448126.94 5040944.148, 15451126.94 5040944.148, 15451126.94 5037944.148, 15454126.94 5037944.148, 15454126.94 5034944.148, 15451126.94 5034944.148, 15451126.94 5031944.148, 15448126.94 5031944.148, 15448126.94 5028944.148, 15445126.94 5028944.148, 15445126.94 5025944.148, 15442126.94 5025944.148, 15439126.94 5025944.148, 15439126.94 5028944.148))"
T023,不稳定候选,15372938.105,5034884.4325,72000000.0,0.44248276311263013,0.6928078946075147,0.0,0.5,0.5,喜山期|海西期,8,internal_partial,由8个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15373126.94 5028944.148, 15370126.94 5028944.148, 15370126.94 5031944.148, 15370126.94 5034944.148, 15370126.94 5037944.148, 15370126.94 5040944.148, 15373126.94 5040944.148, 15376126.94 5040944.148, 15376126.94 5037944.148, 15376126.94 5034944.148, 15376126.94 5031944.148, 15376126.94 5028944.148, 15373126.94 5028944.148))"
T024,不稳定候选,15464438.105,5034884.4325,36000000.0,0.4518010785681904,0.7194316530519727,0.0,0.5,0.5,喜山期|海西期,4,internal_partial,由4个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15463126.94 5028944.148, 15463126.94 5031944.148, 15463126.94 5034944.148, 15463126.94 5037944.148, 15463126.94 5040944.148, 15466126.94 5040944.148, 15466126.94 5037944.148, 15466126.94 5034944.148, 15466126.94 5031944.148, 15466126.94 5028944.148, 15463126.94 5028944.148))"
T025,不稳定候选,15425438.104999997,5034884.432499999,108000000.0,0.4593694302789482,0.7231983722255665,0.0,0.5,0.5416666666666666,喜山期|海西期,12,internal_partial,由12个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.54。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15421126.94 5034944.148, 15418126.94 5034944.148, 15418126.94 5037944.148, 15421126.94 5037944.148, 15421126.94 5040944.148, 15424126.94 5040944.148, 15427126.94 5040944.148, 15427126.94 5037944.148, 15430126.94 5037944.148, 15430126.94 5034944.148, 15433126.94 5034944.148, 15433126.94 5031944.148, 15430126.94 5031944.148, 15430126.94 5028944.148, 15427126.94 5028944.148, 15424126.94 5028944.148, 15424126.94 5031944.148, 15421126.94 5031944.148, 15421126.94 5034944.148))"
T026,不稳定候选,15415332.841842106,5032594.958815791,171000000.0,0.5027259204371614,0.7521492463618146,0.0,0.5,0.763157894736842,喜山期|海西期,19,internal_partial,由19个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.76。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15412126.94 5025944.148, 15409126.94 5025944.148, 15409126.94 5028944.148, 15406126.94 5028944.148, 15406126.94 5031944.148, 15409126.94 5031944.148, 15409126.94 5034944.148, 15412126.94 5034944.148, 15412126.94 5037944.148, 15415126.94 5037944.148, 15415126.94 5040944.148, 15415126.94 5043944.148, 15418126.94 5043944.148, 15418126.94 5040944.148, 15421126.94 5040944.148, 15421126.94 5037944.148, 15418126.94 5037944.148, 15418126.94 5034944.148, 15421126.94 5034944.148, 15421126.94 5031944.148, 15424126.94 5031944.148, 15424126.94 5028944.148, 15421126.94 5028944.148, 15421126.94 5025944.148, 15418126.94 5025944.148, 15415126.94 5025944.148, 15412126.94 5025944.148))"
T027,不稳定候选,15457271.438333333,5027551.099166667,162000000.0,0.49306662294184417,0.7301903512624118,0.0,0.5,0.75,喜山期|海西期,18,internal_partial,由18个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.75。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15451126.94 5022944.148, 15451126.94 5025944.148, 15451126.94 5028944.148, 15448126.94 5028944.148, 15448126.94 5031944.148, 15451126.94 5031944.148, 15451126.94 5034944.148, 15454126.94 5034944.148, 15457126.94 5034944.148, 15460126.94 5034944.148, 15460126.94 5031944.148, 15460126.94 5028944.148, 15460126.94 5025944.148, 15463126.94 5025944.148, 15463126.94 5028944.148, 15466126.94 5028944.148, 15466126.94 5025944.148, 15466126.94 5022944.148, 15466126.94 5019944.148, 15463126.94 5019944.148, 15460126.94 5019944.148, 15460126.94 5022944.148, 15457126.94 5022944.148, 15454126.94 5022944.148, 15451126.94 5022944.148))"
T028,不稳定候选,15434738.104999999,5027384.432499999,90000000.0,0.4455201239414179,0.701486068404051,0.0,0.5,0.5,喜山期|海西期,10,internal_partial,由10个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15439126.94 5019944.148, 15436126.94 5019944.148, 15433126.94 5019944.148, 15433126.94 5022944.148, 15430126.94 5022944.148, 15430126.94 5025944.148, 15433126.94 5025944.148, 15433126.94 5028944.148, 15430126.94 5028944.148, 15430126.94 5031944.148, 15433126.94 5031944.148, 15433126.94 5034944.148, 15436126.94 5034944.148, 15439126.94 5034944.148, 15439126.94 5031944.148, 15436126.94 5031944.148, 15436126.94 5028944.148, 15439126.94 5028944.148, 15439126.94 5025944.148, 15436126.94 5025944.148, 15436126.94 5022944.148, 15439126.94 5022944.148, 15439126.94 5019944.148))"
T029,不稳定候选,15378771.438333333,5026717.765833333,81000000.0,0.46684108893765086,0.7385935874409071,0.0,0.5,0.5555555555555556,喜山期|海西期,9,internal_partial,由9个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.56。,['尚未接入井位、储层或专家盲评外部证据'],"MULTIPOLYGON (((15382126.94 5019944.148, 15382126.94 5022944.148, 15382126.94 5025944.148, 15382126.94 5028944.148, 15382126.94 5031944.148, 15382126.94 5034944.148, 15385126.94 5034944.148, 15385126.94 5031944.148, 15385126.94 5028944.148, 15385126.94 5025944.148, 15385126.94 5022944.148, 15385126.94 5019944.148, 15382126.94 5019944.148)), ((15370126.94 5025944.148, 15370126.94 5028944.148, 15373126.94 5028944.148, 15376126.94 5028944.148, 15376126.94 5025944.148, 15376126.94 5022944.148, 15373126.94 5022944.148, 15370126.94 5022944.148, 15370126.94 5025944.148)))"
T030,不稳定候选,15395738.104999999,5025284.432499999,90000000.0,0.4903312544698785,0.7295178699139385,0.0,0.5,0.7333333333333333,喜山期|海西期,10,internal_partial,由10个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.73。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15394126.94 5019944.148, 15391126.94 5019944.148, 15391126.94 5022944.148, 15388126.94 5022944.148, 15388126.94 5025944.148, 15391126.94 5025944.148, 15394126.94 5025944.148, 15394126.94 5028944.148, 15397126.94 5028944.148, 15397126.94 5031944.148, 15400126.94 5031944.148, 15400126.94 5028944.148, 15403126.94 5028944.148, 15403126.94 5025944.148, 15400126.94 5025944.148, 15400126.94 5022944.148, 15397126.94 5022944.148, 15397126.94 5019944.148, 15394126.94 5019944.148))"
T031,不稳定候选,15426438.104999995,5023184.4325,135000000.0,0.4617116781255723,0.7334619375016354,0.0,0.5,0.5333333333333333,喜山期|海西期,15,internal_partial,由15个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.53。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15424126.94 5019944.148, 15421126.94 5019944.148, 15421126.94 5022944.148, 15418126.94 5022944.148, 15418126.94 5025944.148, 15421126.94 5025944.148, 15421126.94 5028944.148, 15424126.94 5028944.148, 15427126.94 5028944.148, 15430126.94 5028944.148, 15433126.94 5028944.148, 15433126.94 5025944.148, 15430126.94 5025944.148, 15430126.94 5022944.148, 15433126.94 5022944.148, 15433126.94 5019944.148, 15433126.94 5016944.148, 15430126.94 5016944.148, 15427126.94 5016944.148, 15424126.94 5016944.148, 15424126.94 5019944.148))"
T032,一级,15404438.105,5021384.4325,144000000.0,0.5230023968254548,0.766613990929871,0.0,0.5,0.8645833333333333,喜山期|海西期,16,internal_supported,由16个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.86。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15397126.94 5013944.148, 15397126.94 5016944.148, 15400126.94 5016944.148, 15400126.94 5019944.148, 15397126.94 5019944.148, 15397126.94 5022944.148, 15400126.94 5022944.148, 15400126.94 5025944.148, 15403126.94 5025944.148, 15403126.94 5028944.148, 15406126.94 5028944.148, 15409126.94 5028944.148, 15409126.94 5025944.148, 15412126.94 5025944.148, 15412126.94 5022944.148, 15409126.94 5022944.148, 15409126.94 5019944.148, 15412126.94 5019944.148, 15412126.94 5016944.148, 15409126.94 5016944.148, 15406126.94 5016944.148, 15403126.94 5016944.148, 15403126.94 5013944.148, 15400126.94 5013944.148, 15397126.94 5013944.148))"
T033,不稳定候选,15452438.104999997,5021111.705227272,99000000.0,0.4954914973470201,0.727378304108369,0.0,0.5,0.7727272727272727,喜山期|海西期,11,internal_partial,由11个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.77。,['尚未接入井位、储层或专家盲评外部证据'],"MULTIPOLYGON (((15451126.94 5013944.148, 15451126.94 5016944.148, 15454126.94 5016944.148, 15454126.94 5019944.148, 15451126.94 5019944.148, 15451126.94 5022944.148, 15454126.94 5022944.148, 15457126.94 5022944.148, 15460126.94 5022944.148, 15460126.94 5019944.148, 15460126.94 5016944.148, 15457126.94 5016944.148, 15457126.94 5013944.148, 15454126.94 5013944.148, 15451126.94 5013944.148)), ((15445126.94 5019944.148, 15445126.94 5022944.148, 15445126.94 5025944.148, 15445126.94 5028944.148, 15448126.94 5028944.148, 15451126.94 5028944.148, 15451126.94 5025944.148, 15448126.94 5025944.148, 15448126.94 5022944.148, 15448126.94 5019944.148, 15445126.94 5019944.148)))"
T034,不稳定候选,15481892.650454544,5020838.977954545,99000000.0,0.4571475060222483,0.7347071600635665,0.0,0.5,0.5,喜山期|海西期,11,internal_partial,由11个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15475126.94 5019944.148, 15475126.94 5022944.148, 15475126.94 5025944.148, 15478126.94 5025944.148, 15481126.94 5025944.148, 15484126.94 5025944.148, 15484126.94 5022944.148, 15487126.94 5022944.148, 15487126.94 5019944.148, 15490126.94 5019944.148, 15490126.94 5016944.148, 15487126.94 5016944.148, 15484126.94 5016944.148, 15484126.94 5013944.148, 15481126.94 5013944.148, 15481126.94 5016944.148, 15481126.94 5019944.148, 15478126.94 5019944.148, 15475126.94 5019944.148))"
T035,不稳定候选,15471938.105000002,5020384.4325,54000000.0,0.44533756998312213,0.700964485666063,0.0,0.5,0.5,喜山期|海西期,6,internal_partial,由6个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.50。,['尚未接入井位、储层或专家盲评外部证据'],"MULTIPOLYGON (((15475126.94 5016944.148, 15475126.94 5013944.148, 15472126.94 5013944.148, 15469126.94 5013944.148, 15469126.94 5016944.148, 15472126.94 5016944.148, 15475126.94 5016944.148)), ((15469126.94 5019944.148, 15469126.94 5022944.148, 15469126.94 5025944.148, 15472126.94 5025944.148, 15475126.94 5025944.148, 15475126.94 5022944.148, 15475126.94 5019944.148, 15472126.94 5019944.148, 15469126.94 5019944.148)))"
T036,二级,15415538.104999999,5020184.432499999,90000000.0,0.514262097832801,0.7693202795222884,0.0,0.5,0.8,喜山期|海西期,10,internal_supported,由10个高值网格组成；支持时期为喜山期|海西期；参数稳定率0.80。,['尚未接入井位、储层或专家盲评外部证据'],"POLYGON ((15421126.94 5013944.148, 15418126.94 5013944.148, 15415126.94 5013944.148, 15415126.94 5016944.148, 15412126.94 5016944.148, 15412126.94 5019944.148, 15409126.94 5019944.148, 15409126.94 5022944.148, 15412126.94 5022944.148, 15412126.94 5025944.148, 15415126.94 5025944.148, 15418126.94 5025944.148, 15418126.94 5022944.148, 15421126.94 5022944.148, 15421126.94 5019944.148, 15418126.94 5019944.148, 15418126.94 5016944.148, 15421126.94 5016944.148, 15421126.94 5013944.148))"
