scenario_id,baseline_target_id,candidate_present,internally_stable,scenario_target_id,total_score,rank,rank_percentile,centroid_shift_m,geometry_coverage,stable_geometry_coverage,geometry_present_25,geometry_present_50,stable_geometry_present_25
baseline,T027,True,False,T027,0.4424827631126301,77.0,0.050000000000000044,0.0,1.0,0.0,True,True,False
baseline,T028,True,False,T028,0.4518010785681904,63.0,0.22499999999999998,0.0,1.0,0.0,True,True,False
baseline,T029,True,False,T029,0.4593694302789482,54.0,0.3375,0.0,1.0,0.0,True,True,False
baseline,T030,True,False,T030,0.4796737119263844,34.0,0.5875,0.0,1.0,0.0,True,True,False
baseline,T031,True,False,T031,0.4621566421262938,49.0,0.4,0.0,1.0,0.0,True,True,False
baseline,T032,True,True,T032,0.5376241091289862,5.0,0.95,0.0,1.0,1.0,True,True,True
baseline,T033,True,False,T033,0.5103366945775107,17.0,0.8,0.0,1.0,0.0,True,True,False
baseline,T034,True,False,T034,0.494720620105632,22.0,0.7375,0.0,1.0,0.0,True,True,False
baseline,T035,True,False,T035,0.4880709665243965,27.0,0.675,0.0,1.0,0.0,True,True,False
baseline,T036,True,False,T036,0.4455201239414179,72.0,0.11250000000000004,0.0,1.0,0.0,True,True,False
baseline,T037,True,False,T037,0.4403037419542187,80.0,0.012499999999999956,0.0,1.0,0.0,True,True,False
baseline,T038,True,False,T038,0.4903312544698785,23.0,0.725,0.0,1.0,0.0,True,True,False
baseline,T039,True,True,T039,0.5182661236830615,13.0,0.85,0.0,1.0,1.0,True,True,True
baseline,T040,True,False,T040,0.4887662303159955,26.0,0.6875,0.0,1.0,0.0,True,True,False
baseline,T041,True,False,T041,0.4617116781255723,51.0,0.375,0.0,1.0,0.0,True,True,False
baseline,T042,True,True,T042,0.5304148449409158,8.0,0.9125,0.0,1.0,1.0,True,True,True
baseline,T043,True,False,T043,0.4571475060222483,58.0,0.2875,0.0,1.0,0.0,True,True,False
baseline,T044,True,False,T044,0.4453375699831221,73.0,0.09999999999999998,0.0,1.0,0.0,True,True,False
baseline,T045,True,True,T045,0.514262097832801,15.0,0.825,0.0,1.0,1.0,True,True,True
baseline,T046,True,False,T046,0.4824774251549964,32.0,0.6125,0.0,1.0,0.0,True,True,False
baseline,T047,True,True,T047,0.5106483166330199,16.0,0.8125,0.0,1.0,1.0,True,True,True
baseline,T048,True,False,T048,0.4480758958602744,67.0,0.17500000000000004,0.0,1.0,0.0,True,True,False
baseline,T049,True,True,T049,0.5487129577207815,1.0,1.0,0.0,1.0,1.0,True,True,True
baseline,T050,True,False,T050,0.4591167488160987,55.0,0.32499999999999996,0.0,1.0,0.0,True,True,False
baseline,T051,True,True,T051,0.5226166102948395,10.0,0.8875,0.0,1.0,1.0,True,True,True
baseline,T052,True,True,T052,0.5220964335157148,11.0,0.875,0.0,1.0,1.0,True,True,True
baseline,T053,True,False,T053,0.4497405040881664,65.0,0.19999999999999996,0.0,1.0,0.0,True,True,False
baseline,T054,True,False,T054,0.4461531321279642,70.0,0.13749999999999996,0.0,1.0,0.0,True,True,False
baseline,T055,True,False,T055,0.4828899047501436,30.0,0.6375,0.0,1.0,0.0,True,True,False
baseline,T056,True,False,T056,0.5005330819755696,20.0,0.7625,0.0,1.0,0.0,True,True,False
baseline,T057,True,True,T057,0.5320728798239,7.0,0.925,0.0,1.0,1.0,True,True,True
baseline,T058,True,False,T058,0.4415393056829348,79.0,0.025000000000000022,0.0,1.0,0.0,True,True,False
baseline,T059,True,False,T059,0.4842844538409096,29.0,0.65,0.0,1.0,0.0,True,True,False
baseline,T060,True,True,T060,0.501786179814638,19.0,0.775,0.0,1.0,1.0,True,True,True
baseline,T061,True,False,T061,0.4759674730669871,38.0,0.5375,0.0,1.0,0.0,True,True,False
baseline,T062,True,False,T062,0.4474656807342056,68.0,0.16249999999999998,0.0,1.0,0.0,True,True,False
baseline,T063,True,False,T063,0.4621005564019453,50.0,0.38749999999999996,0.0,1.0,0.0,True,True,False
baseline,T064,True,True,T064,0.5472932900986838,2.0,0.9875,0.0,1.0,1.0,True,True,True
baseline,T065,True,True,T065,0.5461567414472552,3.0,0.975,0.0,1.0,1.0,True,True,True
baseline,T066,True,False,T066,0.4893443669694519,25.0,0.7,0.0,1.0,0.0,True,True,False
baseline,T067,True,False,T067,0.4518850693697288,62.0,0.23750000000000004,0.0,1.0,0.0,True,True,False
baseline,T068,True,False,T068,0.4766652739099764,37.0,0.55,0.0,1.0,0.0,True,True,False
baseline,T069,True,False,T069,0.4552618626310148,60.0,0.26249999999999996,0.0,1.0,0.0,True,True,False
baseline,T070,True,False,T070,0.4531279766547285,61.0,0.25,0.0,1.0,0.0,True,True,False
baseline,T071,True,True,T071,0.519928266066667,12.0,0.8625,0.0,1.0,1.0,True,True,True
baseline,T072,True,False,T072,0.4826944145582071,31.0,0.625,0.0,1.0,0.0,True,True,False
baseline,T073,True,False,T073,0.4784651114013848,36.0,0.5625,0.0,1.0,0.0,True,True,False
baseline,T074,True,False,T074,0.4462633538164318,69.0,0.15000000000000002,0.0,1.0,0.0,True,True,False
baseline,T075,True,True,T075,0.5147922546711318,14.0,0.8375,0.0,1.0,1.0,True,True,True
baseline,T076,True,False,T076,0.460222350558948,53.0,0.35,0.0,1.0,0.0,True,True,False
baseline,T077,True,True,T077,0.5385853577051826,4.0,0.9625,0.0,1.0,1.0,True,True,True
baseline,T078,True,False,T078,0.4759400698537117,39.0,0.525,0.0,1.0,0.0,True,True,False
baseline,T079,True,False,T079,0.489899129886864,24.0,0.7125,0.0,1.0,0.0,True,True,False
baseline,T080,True,False,T080,0.4665648597070382,43.0,0.475,0.0,1.0,0.0,True,True,False
baseline,T081,True,False,T081,0.4634073017706811,46.0,0.4375,0.0,1.0,0.0,True,True,False
adjacency_tight,T001,True,False,T001,0.4789502917909561,35.0,0.575,0.0,1.0,0.0,True,True,False
adjacency_tight,T002,True,True,T002,0.5332391142534804,6.0,0.9375,0.0,1.0,1.0,True,True,True
adjacency_tight,T003,True,True,T003,0.525313392090076,9.0,0.9,0.0,1.0,1.0,True,True,True
adjacency_tight,T004,True,False,T004,0.4432701702505778,75.0,0.07499999999999996,0.0,1.0,0.0,True,True,False
adjacency_tight,T005,True,False,T005,0.4503711593573635,64.0,0.21250000000000002,0.0,1.0,0.0,True,True,False
adjacency_tight,T006,True,False,T006,0.4386850326879995,81.0,0.0,0.0,1.0,0.0,True,True,False
adjacency_tight,T007,True,False,T007,0.4632120997826603,47.0,0.42500000000000004,0.0,1.0,0.0,True,True,False
adjacency_tight,T008,True,False,T008,0.4574681742039177,57.0,0.30000000000000004,0.0,1.0,0.0,True,True,False
adjacency_tight,T009,True,False,T009,0.4558944792691649,59.0,0.275,0.0,1.0,0.0,True,True,False
adjacency_tight,T010,True,False,T010,0.4814907554033736,33.0,0.6,0.0,1.0,0.0,True,True,False
adjacency_tight,T011,True,False,T011,0.4704675423276167,41.0,0.5,0.0,1.0,0.0,True,True,False
adjacency_tight,T012,True,False,T012,0.4612480862652602,52.0,0.36250000000000004,0.0,1.0,0.0,True,True,False
adjacency_tight,T013,True,False,T013,0.4690232011740179,42.0,0.48750000000000004,0.0,1.0,0.0,True,True,False
adjacency_tight,T014,True,False,T014,0.4458121203915906,71.0,0.125,0.0,1.0,0.0,True,True,False
adjacency_tight,T015,True,False,T015,0.473695865723631,40.0,0.5125,0.0,1.0,0.0,True,True,False
adjacency_tight,T016,True,False,T016,0.4427419402137525,76.0,0.0625,0.0,1.0,0.0,True,True,False
adjacency_tight,T017,True,False,T017,0.44180546879842,78.0,0.03749999999999998,0.0,1.0,0.0,True,True,False
adjacency_tight,T018,True,True,T018,0.5037460287574079,18.0,0.7875,0.0,1.0,1.0,True,True,True
adjacency_tight,T019,True,False,T019,0.4589598166192085,56.0,0.3125,0.0,1.0,0.0,True,True,False
adjacency_tight,T020,True,False,T020,0.4625632816411688,48.0,0.4125,0.0,1.0,0.0,True,True,False
adjacency_tight,T021,True,False,T021,0.4657184883575986,45.0,0.44999999999999996,0.0,1.0,0.0,True,True,False
adjacency_tight,T022,True,False,T022,0.4434370877585274,74.0,0.08750000000000002,0.0,1.0,0.0,True,True,False
adjacency_tight,T023,True,False,T023,0.4854816711913849,28.0,0.6625,0.0,1.0,0.0,True,True,False
adjacency_tight,T024,True,False,T024,0.4486708553824126,66.0,0.1875,0.0,1.0,0.0,True,True,False
adjacency_tight,T025,True,False,T025,0.4975064127740858,21.0,0.75,0.0,1.0,0.0,True,True,False
adjacency_tight,T026,True,False,T026,0.4658482584622155,44.0,0.4625,0.0,1.0,0.0,True,True,False
adjacency_tight,T027,True,False,T027,0.4424827631126301,77.0,0.050000000000000044,0.0,1.0,0.0,True,True,False
adjacency_tight,T028,True,False,T028,0.4518010785681904,63.0,0.22499999999999998,0.0,1.0,0.0,True,True,False
adjacency_tight,T029,True,False,T029,0.4593694302789482,54.0,0.3375,0.0,1.0,0.0,True,True,False
adjacency_tight,T030,True,False,T030,0.4796737119263844,34.0,0.5875,0.0,1.0,0.0,True,True,False
adjacency_tight,T031,True,False,T031,0.4621566421262938,49.0,0.4,0.0,1.0,0.0,True,True,False
adjacency_tight,T032,True,True,T032,0.5376241091289862,5.0,0.95,0.0,1.0,1.0,True,True,True
adjacency_tight,T033,True,False,T033,0.5103366945775107,17.0,0.8,0.0,1.0,0.0,True,True,False
adjacency_tight,T034,True,False,T034,0.494720620105632,22.0,0.7375,0.0,1.0,0.0,True,True,False
adjacency_tight,T035,True,False,T035,0.4880709665243965,27.0,0.675,0.0,1.0,0.0,True,True,False
adjacency_tight,T036,True,False,T036,0.4455201239414179,72.0,0.11250000000000004,0.0,1.0,0.0,True,True,False
adjacency_tight,T037,True,False,T037,0.4403037419542187,80.0,0.012499999999999956,0.0,1.0,0.0,True,True,False
adjacency_tight,T038,True,False,T038,0.4903312544698785,23.0,0.725,0.0,1.0,0.0,True,True,False
adjacency_tight,T039,True,True,T039,0.5182661236830615,13.0,0.85,0.0,1.0,1.0,True,True,True
adjacency_tight,T040,True,False,T040,0.4887662303159955,26.0,0.6875,0.0,1.0,0.0,True,True,False
adjacency_tight,T041,True,False,T041,0.4617116781255723,51.0,0.375,0.0,1.0,0.0,True,True,False
adjacency_tight,T042,True,True,T042,0.5304148449409158,8.0,0.9125,0.0,1.0,1.0,True,True,True
adjacency_tight,T043,True,False,T043,0.4571475060222483,58.0,0.2875,0.0,1.0,0.0,True,True,False
adjacency_tight,T044,True,False,T044,0.4453375699831221,73.0,0.09999999999999998,0.0,1.0,0.0,True,True,False
adjacency_tight,T045,True,True,T045,0.514262097832801,15.0,0.825,0.0,1.0,1.0,True,True,True
adjacency_tight,T046,True,False,T046,0.4824774251549964,32.0,0.6125,0.0,1.0,0.0,True,True,False
adjacency_tight,T047,True,True,T047,0.5106483166330199,16.0,0.8125,0.0,1.0,1.0,True,True,True
adjacency_tight,T048,True,False,T048,0.4480758958602744,67.0,0.17500000000000004,0.0,1.0,0.0,True,True,False
adjacency_tight,T049,True,True,T049,0.5487129577207815,1.0,1.0,0.0,1.0,1.0,True,True,True
adjacency_tight,T050,True,False,T050,0.4591167488160987,55.0,0.32499999999999996,0.0,1.0,0.0,True,True,False
adjacency_tight,T051,True,True,T051,0.5226166102948395,10.0,0.8875,0.0,1.0,1.0,True,True,True
adjacency_tight,T052,True,True,T052,0.5220964335157148,11.0,0.875,0.0,1.0,1.0,True,True,True
adjacency_tight,T053,True,False,T053,0.4497405040881664,65.0,0.19999999999999996,0.0,1.0,0.0,True,True,False
adjacency_tight,T054,True,False,T054,0.4461531321279642,70.0,0.13749999999999996,0.0,1.0,0.0,True,True,False
adjacency_tight,T055,True,False,T055,0.4828899047501436,30.0,0.6375,0.0,1.0,0.0,True,True,False
adjacency_tight,T056,True,False,T056,0.5005330819755696,20.0,0.7625,0.0,1.0,0.0,True,True,False
adjacency_tight,T057,True,True,T057,0.5320728798239,7.0,0.925,0.0,1.0,1.0,True,True,True
adjacency_tight,T058,True,False,T058,0.4415393056829348,79.0,0.025000000000000022,0.0,1.0,0.0,True,True,False
adjacency_tight,T059,True,False,T059,0.4842844538409096,29.0,0.65,0.0,1.0,0.0,True,True,False
adjacency_tight,T060,True,True,T060,0.501786179814638,19.0,0.775,0.0,1.0,1.0,True,True,True
adjacency_tight,T061,True,False,T061,0.4759674730669871,38.0,0.5375,0.0,1.0,0.0,True,True,False
adjacency_tight,T062,True,False,T062,0.4474656807342056,68.0,0.16249999999999998,0.0,1.0,0.0,True,True,False
adjacency_tight,T063,True,False,T063,0.4621005564019453,50.0,0.38749999999999996,0.0,1.0,0.0,True,True,False
adjacency_tight,T064,True,True,T064,0.5472932900986838,2.0,0.9875,0.0,1.0,1.0,True,True,True
adjacency_tight,T065,True,True,T065,0.5461567414472552,3.0,0.975,0.0,1.0,1.0,True,True,True
adjacency_tight,T066,True,False,T066,0.4893443669694519,25.0,0.7,0.0,1.0,0.0,True,True,False
adjacency_tight,T067,True,False,T067,0.4518850693697288,62.0,0.23750000000000004,0.0,1.0,0.0,True,True,False
adjacency_tight,T068,True,False,T068,0.4766652739099764,37.0,0.55,0.0,1.0,0.0,True,True,False
adjacency_tight,T069,True,False,T069,0.4552618626310148,60.0,0.26249999999999996,0.0,1.0,0.0,True,True,False
adjacency_tight,T070,True,False,T070,0.4531279766547285,61.0,0.25,0.0,1.0,0.0,True,True,False
adjacency_tight,T071,True,True,T071,0.519928266066667,12.0,0.8625,0.0,1.0,1.0,True,True,True
adjacency_tight,T072,True,False,T072,0.4826944145582071,31.0,0.625,0.0,1.0,0.0,True,True,False
adjacency_tight,T073,True,False,T073,0.4784651114013848,36.0,0.5625,0.0,1.0,0.0,True,True,False
adjacency_tight,T074,True,False,T074,0.4462633538164318,69.0,0.15000000000000002,0.0,1.0,0.0,True,True,False
adjacency_tight,T075,True,True,T075,0.5147922546711318,14.0,0.8375,0.0,1.0,1.0,True,True,True
adjacency_tight,T076,True,False,T076,0.460222350558948,53.0,0.35,0.0,1.0,0.0,True,True,False
adjacency_tight,T077,True,True,T077,0.5385853577051826,4.0,0.9625,0.0,1.0,1.0,True,True,True
adjacency_tight,T078,True,False,T078,0.4759400698537117,39.0,0.525,0.0,1.0,0.0,True,True,False
adjacency_tight,T079,True,False,T079,0.489899129886864,24.0,0.7125,0.0,1.0,0.0,True,True,False
adjacency_tight,T080,True,False,T080,0.4665648597070382,43.0,0.475,0.0,1.0,0.0,True,True,False
adjacency_tight,T081,True,False,T081,0.4634073017706811,46.0,0.4375,0.0,1.0,0.0,True,True,False
adjacency_loose,T001,True,False,T001,0.4789502917909561,35.0,0.575,0.0,1.0,0.0,True,True,False
adjacency_loose,T002,True,True,T002,0.5332391142534804,6.0,0.9375,0.0,1.0,1.0,True,True,True
adjacency_loose,T003,True,True,T003,0.525313392090076,9.0,0.9,0.0,1.0,1.0,True,True,True
adjacency_loose,T004,True,False,T004,0.4432701702505778,75.0,0.07499999999999996,0.0,1.0,0.0,True,True,False
adjacency_loose,T005,True,False,T005,0.4503711593573635,64.0,0.21250000000000002,0.0,1.0,0.0,True,True,False
adjacency_loose,T006,True,False,T006,0.4386850326879995,81.0,0.0,0.0,1.0,0.0,True,True,False
adjacency_loose,T007,True,False,T007,0.4632120997826603,47.0,0.42500000000000004,0.0,1.0,0.0,True,True,False
adjacency_loose,T008,True,False,T008,0.4574681742039177,57.0,0.30000000000000004,0.0,1.0,0.0,True,True,False
adjacency_loose,T009,True,False,T009,0.4558944792691649,59.0,0.275,0.0,1.0,0.0,True,True,False
adjacency_loose,T010,True,False,T010,0.4814907554033736,33.0,0.6,0.0,1.0,0.0,True,True,False
adjacency_loose,T011,True,False,T011,0.4704675423276167,41.0,0.5,0.0,1.0,0.0,True,True,False
adjacency_loose,T012,True,False,T012,0.4612480862652602,52.0,0.36250000000000004,0.0,1.0,0.0,True,True,False
adjacency_loose,T013,True,False,T013,0.4690232011740179,42.0,0.48750000000000004,0.0,1.0,0.0,True,True,False
adjacency_loose,T014,True,False,T014,0.4458121203915906,71.0,0.125,0.0,1.0,0.0,True,True,False
adjacency_loose,T015,True,False,T015,0.473695865723631,40.0,0.5125,0.0,1.0,0.0,True,True,False
adjacency_loose,T016,True,False,T016,0.4427419402137525,76.0,0.0625,0.0,1.0,0.0,True,True,False
adjacency_loose,T017,True,False,T017,0.44180546879842,78.0,0.03749999999999998,0.0,1.0,0.0,True,True,False
adjacency_loose,T018,True,True,T018,0.5037460287574079,18.0,0.7875,0.0,1.0,1.0,True,True,True
adjacency_loose,T019,True,False,T019,0.4589598166192085,56.0,0.3125,0.0,1.0,0.0,True,True,False
adjacency_loose,T020,True,False,T020,0.4625632816411688,48.0,0.4125,0.0,1.0,0.0,True,True,False
adjacency_loose,T021,True,False,T021,0.4657184883575986,45.0,0.44999999999999996,0.0,1.0,0.0,True,True,False
adjacency_loose,T022,True,False,T022,0.4434370877585274,74.0,0.08750000000000002,0.0,1.0,0.0,True,True,False
adjacency_loose,T023,True,False,T023,0.4854816711913849,28.0,0.6625,0.0,1.0,0.0,True,True,False
adjacency_loose,T024,True,False,T024,0.4486708553824126,66.0,0.1875,0.0,1.0,0.0,True,True,False
adjacency_loose,T025,True,False,T025,0.4975064127740858,21.0,0.75,0.0,1.0,0.0,True,True,False
adjacency_loose,T026,True,False,T026,0.4658482584622155,44.0,0.4625,0.0,1.0,0.0,True,True,False
adjacency_loose,T027,True,False,T027,0.4424827631126301,77.0,0.050000000000000044,0.0,1.0,0.0,True,True,False
adjacency_loose,T028,True,False,T028,0.4518010785681904,63.0,0.22499999999999998,0.0,1.0,0.0,True,True,False
adjacency_loose,T029,True,False,T029,0.4593694302789482,54.0,0.3375,0.0,1.0,0.0,True,True,False
adjacency_loose,T030,True,False,T030,0.4796737119263844,34.0,0.5875,0.0,1.0,0.0,True,True,False
adjacency_loose,T031,True,False,T031,0.4621566421262938,49.0,0.4,0.0,1.0,0.0,True,True,False
adjacency_loose,T032,True,True,T032,0.5376241091289862,5.0,0.95,0.0,1.0,1.0,True,True,True
adjacency_loose,T033,True,False,T033,0.5103366945775107,17.0,0.8,0.0,1.0,0.0,True,True,False
adjacency_loose,T034,True,False,T034,0.494720620105632,22.0,0.7375,0.0,1.0,0.0,True,True,False
adjacency_loose,T035,True,False,T035,0.4880709665243965,27.0,0.675,0.0,1.0,0.0,True,True,False
adjacency_loose,T036,True,False,T036,0.4455201239414179,72.0,0.11250000000000004,0.0,1.0,0.0,True,True,False
adjacency_loose,T037,True,False,T037,0.4403037419542187,80.0,0.012499999999999956,0.0,1.0,0.0,True,True,False
adjacency_loose,T038,True,False,T038,0.4903312544698785,23.0,0.725,0.0,1.0,0.0,True,True,False
adjacency_loose,T039,True,True,T039,0.5182661236830615,13.0,0.85,0.0,1.0,1.0,True,True,True
adjacency_loose,T040,True,False,T040,0.4887662303159955,26.0,0.6875,0.0,1.0,0.0,True,True,False
adjacency_loose,T041,True,False,T041,0.4617116781255723,51.0,0.375,0.0,1.0,0.0,True,True,False
adjacency_loose,T042,True,True,T042,0.5304148449409158,8.0,0.9125,0.0,1.0,1.0,True,True,True
adjacency_loose,T043,True,False,T043,0.4571475060222483,58.0,0.2875,0.0,1.0,0.0,True,True,False
adjacency_loose,T044,True,False,T044,0.4453375699831221,73.0,0.09999999999999998,0.0,1.0,0.0,True,True,False
adjacency_loose,T045,True,True,T045,0.514262097832801,15.0,0.825,0.0,1.0,1.0,True,True,True
adjacency_loose,T046,True,False,T046,0.4824774251549964,32.0,0.6125,0.0,1.0,0.0,True,True,False
adjacency_loose,T047,True,True,T047,0.5106483166330199,16.0,0.8125,0.0,1.0,1.0,True,True,True
adjacency_loose,T048,True,False,T048,0.4480758958602744,67.0,0.17500000000000004,0.0,1.0,0.0,True,True,False
adjacency_loose,T049,True,True,T049,0.5487129577207815,1.0,1.0,0.0,1.0,1.0,True,True,True
adjacency_loose,T050,True,False,T050,0.4591167488160987,55.0,0.32499999999999996,0.0,1.0,0.0,True,True,False
adjacency_loose,T051,True,True,T051,0.5226166102948395,10.0,0.8875,0.0,1.0,1.0,True,True,True
adjacency_loose,T052,True,True,T052,0.5220964335157148,11.0,0.875,0.0,1.0,1.0,True,True,True
adjacency_loose,T053,True,False,T053,0.4497405040881664,65.0,0.19999999999999996,0.0,1.0,0.0,True,True,False
adjacency_loose,T054,True,False,T054,0.4461531321279642,70.0,0.13749999999999996,0.0,1.0,0.0,True,True,False
adjacency_loose,T055,True,False,T055,0.4828899047501436,30.0,0.6375,0.0,1.0,0.0,True,True,False
adjacency_loose,T056,True,False,T056,0.5005330819755696,20.0,0.7625,0.0,1.0,0.0,True,True,False
adjacency_loose,T057,True,True,T057,0.5320728798239,7.0,0.925,0.0,1.0,1.0,True,True,True
adjacency_loose,T058,True,False,T058,0.4415393056829348,79.0,0.025000000000000022,0.0,1.0,0.0,True,True,False
adjacency_loose,T059,True,False,T059,0.4842844538409096,29.0,0.65,0.0,1.0,0.0,True,True,False
adjacency_loose,T060,True,True,T060,0.501786179814638,19.0,0.775,0.0,1.0,1.0,True,True,True
adjacency_loose,T061,True,False,T061,0.4759674730669871,38.0,0.5375,0.0,1.0,0.0,True,True,False
adjacency_loose,T062,True,False,T062,0.4474656807342056,68.0,0.16249999999999998,0.0,1.0,0.0,True,True,False
adjacency_loose,T063,True,False,T063,0.4621005564019453,50.0,0.38749999999999996,0.0,1.0,0.0,True,True,False
adjacency_loose,T064,True,True,T064,0.5472932900986838,2.0,0.9875,0.0,1.0,1.0,True,True,True
adjacency_loose,T065,True,True,T065,0.5461567414472552,3.0,0.975,0.0,1.0,1.0,True,True,True
adjacency_loose,T066,True,False,T066,0.4893443669694519,25.0,0.7,0.0,1.0,0.0,True,True,False
adjacency_loose,T067,True,False,T067,0.4518850693697288,62.0,0.23750000000000004,0.0,1.0,0.0,True,True,False
adjacency_loose,T068,True,False,T068,0.4766652739099764,37.0,0.55,0.0,1.0,0.0,True,True,False
adjacency_loose,T069,True,False,T069,0.4552618626310148,60.0,0.26249999999999996,0.0,1.0,0.0,True,True,False
adjacency_loose,T070,True,False,T070,0.4531279766547285,61.0,0.25,0.0,1.0,0.0,True,True,False
adjacency_loose,T071,True,True,T071,0.519928266066667,12.0,0.8625,0.0,1.0,1.0,True,True,True
adjacency_loose,T072,True,False,T072,0.4826944145582071,31.0,0.625,0.0,1.0,0.0,True,True,False
adjacency_loose,T073,True,False,T073,0.4784651114013848,36.0,0.5625,0.0,1.0,0.0,True,True,False
adjacency_loose,T074,True,False,T074,0.4462633538164318,69.0,0.15000000000000002,0.0,1.0,0.0,True,True,False
adjacency_loose,T075,True,True,T075,0.5147922546711318,14.0,0.8375,0.0,1.0,1.0,True,True,True
adjacency_loose,T076,True,False,T076,0.460222350558948,53.0,0.35,0.0,1.0,0.0,True,True,False
adjacency_loose,T077,True,True,T077,0.5385853577051826,4.0,0.9625,0.0,1.0,1.0,True,True,True
adjacency_loose,T078,True,False,T078,0.4759400698537117,39.0,0.525,0.0,1.0,0.0,True,True,False
adjacency_loose,T079,True,False,T079,0.489899129886864,24.0,0.7125,0.0,1.0,0.0,True,True,False
adjacency_loose,T080,True,False,T080,0.4665648597070382,43.0,0.475,0.0,1.0,0.0,True,True,False
adjacency_loose,T081,True,False,T081,0.4634073017706811,46.0,0.4375,0.0,1.0,0.0,True,True,False
matching_tight,T001,False,False,,,,,,0.0,0.0,False,False,False
matching_tight,T002,False,False,,,,,,0.0,0.0,False,False,False
matching_tight,T003,False,False,,,,,,0.0,0.0,False,False,False
matching_tight,T004,True,False,T001,0.448720029616971,67.0,0.014925373134328401,2545.5844122709127,0.5,0.0,True,True,False
matching_tight,T005,True,False,T005,0.4620535541279219,49.0,0.28358208955223885,5460.0824169609,0.6666666666666666,0.0,True,True,False
matching_tight,T006,False,False,,,,,,0.25,0.0,True,False,False
matching_tight,T007,True,False,T002,0.4639813915084321,46.0,0.32835820895522383,300.0000000009313,0.9,0.0,True,True,False
matching_tight,T008,True,False,T003,0.4574681742039177,56.0,0.17910447761194026,0.0,1.0,0.0,True,True,False
matching_tight,T009,True,False,T004,0.4558944792691649,57.0,0.16417910447761197,0.0,1.0,0.0,True,True,False
matching_tight,T010,True,False,T006,0.4830761569417043,32.0,0.5373134328358209,1144.1275181460185,1.0,0.0,True,True,False
matching_tight,T011,True,False,T010,0.4691696850315564,39.0,0.4328358208955224,3138.828586901252,1.0,0.0,True,True,False
matching_tight,T012,False,False,,,,,,1.0,0.0,True,True,False
matching_tight,T013,True,False,T007,0.457483236867523,55.0,0.19402985074626866,4532.937310529773,0.9090909090909091,0.0,True,True,False
matching_tight,T014,True,False,T008,0.4491461612259788,66.0,0.02985074626865669,942.809041584478,0.6666666666666666,0.0,True,True,False
matching_tight,T015,True,False,T009,0.4759155432343013,35.0,0.4925373134328358,2751.54872901489,0.9285714285714286,0.0,True,True,False
matching_tight,T016,False,False,,,,,,0.4444444444444444,0.0,True,False,False
